id	text	character_map	tags	gloss	phonology_initial	phonology_final	phonology_tone	glyph_comment	pron_comment	expl_comment	note	is_published	updated_time	created_time
xeeztv5b6dy	龍眼乾											1	2025-08-18 22:58:09	2025-05-16 16:57:07
xwqu54pm4qy	荔枝乾	[23454, 21868, 3032]										1	2025-08-27 09:58:33	2025-05-16 16:57:07
xmw94rbbjwj	葡萄											1	2025-08-18 22:58:09	2025-05-16 16:57:07
xnnjhc794rv	番檨											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xtnj2ra22hw	黃蘿											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xgmcyckv2n3	橄欖											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xpaxa6zwwux	橄欖鹹											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xyk4tn3qtvd	橄欖鹽											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xw24u3ckuag	青果											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x9d6trmxb87	白果											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xhgmzqg2xad	栗子											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x8zgjr2rzra	核桃											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x9h2rq3tq9t	榛子											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xdctga6njqs	子瓜											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x7ekwq9t5fh	瓜肉											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xq56fr3wtab	香瓜											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x2t2djeptcq	甜瓜											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xqn8gdhquy9	莓蒔											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xphj8ma5k8q	蔗車											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x6rq2sngcq7	蔗粕											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xhwf2k79yfa	甘蔗											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xmkuetbecqg	花生											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x7rxg6fzq8u	花生仁											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xqaq4ecn4kg	發初											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xu9yv8jkpv5	筍乾											1	2025-08-18 22:58:08	2025-05-16 16:57:06
xb2hm6e45mx	貓囝											1	2026-04-09 22:09:24	2025-05-16 16:57:09
xd84kcuun6v	野花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xxqu39ghcgv	桂花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xs3f355au6f	掌甲花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x8fuh4kb4a4	荷花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x6w35fv7qme	蓮花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xfpy3j9bmup	荷箬											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xn7ee2b6tmp	蓮蓬箬											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x4fywn2e4s2	蓮蓬											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xqudcd4utgy	茉莉											1	2026-01-12 23:08:27	2025-05-16 16:57:08
x2c9g6wmehd	箬下珠											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xy88devbcsp	少禮花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x8brbsjqrna	芙蓉											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xy4naudetxk	馬草刀											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xkb69jakfh4	鼠麴草											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xkuf9vc3d2y	仙人掌											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xnzpsuq7g2e	仙人球											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xsqc4tujzr6	雞髻花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xcnwvvyhgg9	大黃											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xkdgumdbnuz	鉤草											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x5hnwjtyn7s	金銀花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xn9jdsfbfq6	番薯花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xgj88v4tma4	白芍											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x5yr8x7zzfx	犬尾草											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xtfnr7kud6n	水梔花											1	2025-08-18 22:58:09	2025-05-16 16:57:08
xdpqtdwfn36	花蕊											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xryfsx3q3gw	花心											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xpfkcucvpga	開花											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xpjre8wsc2b	發蕾											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xdwg9xtt3e6	薏米											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xhqhb935rhm	蕢草											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xxr3x9vnngg	香菇											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xwtgh7pzvv9	花菇											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xhdrxf5ey56	蘑菇											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xz48a78yvcv	厚菇											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xdn3wsqrvgy	薸囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xvmceehr4x9	薸母											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xnu74wkudrj	青藻											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xeahvtrurac	青草											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xkepj955nmv	青苔											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x5wmq4fhnua	乏力草											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x78c9cfca7q	茅根											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x6ts6sfh562	黃牛											1	2025-09-13 13:38:38	2025-05-16 16:57:09
xzysbbf2u27	衆牲											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xpwac3hrcb7	頭牲											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xajb84fk74v	四骹爬											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xg4n4k8k2be	豚囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xyr2fr6dvxr	馬雄											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xavxuqukqev	馬公											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xbhz34qwrbd	馬骹掌											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x7nbdj3fg2n	馬索											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xtrbxyxmcfp	牛哞											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xmbh45cgwf3	牛母											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xy4x8g3fqu9	牛囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xtpph242m83	驢公											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xuybdnbanhu	驢角											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xn8evjkv4nw	驢囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x32xbs4vhzs	驢母											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xr7r722sa6m	羊囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x56hd56qfdc	綿羊											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x74h57gudu6	犬雄											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xhubak6ks36	犬角											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xsaxtsrfdcr	犬母											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xrtw9jspxuz	犬豚囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xhznsrjv8bt	犬囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xk8yzdyfbej	犬囝囝											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xj5fphude9j	哈巴犬											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xevz6pf87sv	獅犬											1	2025-08-18 22:58:09	2025-05-16 16:57:09
x6sgabmzd46	野吠											1	2025-08-18 22:58:09	2025-05-16 16:57:09
xezbwgj9dmf	貓囝囝											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xmqcqtvzh9e	貓角											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xg7pbw2anxv	咪咪											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x96tjajv5cj	咪囝											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xfhahqpk6xy	貓母											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x28bpp97syf	貓狸											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x86f98vznkr	豬囝											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x74zz3azrj8	豬豚囝											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xzz3sjpqk8k	豬母											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xzygeu4f87v	花豬											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xbetdgarmsa	豬苗											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xvdh9bnm9pg	菜豬											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xdst3p2yct2	肥豬											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xenefue79p6	驐豬											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x7g7jfa4yej	發瘴豬											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xh8drxkcaym	豬鬃											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xfhe3f7qhz7	𧲇𧲇											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xj4fduyzv7b	兔母											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x5tnewem5cb	兔公											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x6brstqj246	蒂蒂											1	2025-09-05 21:13:27	2025-05-16 16:57:09
x8efz55jqgr	花生膜											1	2025-08-18 22:58:09	2025-05-16 16:57:08
x22evgkerhm	伏雞囝											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xq3fverdh5v	兔囝											1	2025-08-18 22:58:09	2025-05-16 16:57:10
x43bxyqnzau	叫更											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xnpyms3f7p3	雞角											1	2025-08-18 22:58:09	2025-05-16 16:57:10
xn482md8uv9	秋雞角											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xyp4wxdw9t5	雞豚囝											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xg7tjbt2mnw	雞母											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xs6yz39thbc	雞母囝											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xb4pugfmrcm	賴伏											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xdtdy3xbvg3	賴伏雞											1	2025-08-18 22:58:10	2025-05-16 16:57:10
x5t6bxkrz6w	驐雞											1	2025-08-18 22:58:10	2025-05-16 16:57:10
x2j6vykex48	雞囝											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xbsze54ztm4	雞囝囝											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xtu6n6m7zg5	殂雞囝											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xmcw5qsytvt	雞卵											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xjp4a9g8dyn	卵黃											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xv9tx6ph3p3	卵清											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xue756wr2nr	卵膜											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xa5k4zxr8gk	卵脾											1	2025-08-18 22:58:10	2025-05-16 16:57:10
x8x7jsx85f2	卵魂											1	2025-08-18 22:58:10	2025-05-16 16:57:10
x5q5fvpddv2	出伏											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xcdvkgzgz6h	鳥宿											1	2025-10-15 21:11:58	2025-05-16 16:57:12
x95nfw96qj8	雞胲			雞嗉子								1	2025-08-18 22:58:10	2025-05-16 16:57:10
x3pycp9d8ud	雞氣											1	2025-08-18 22:58:10	2025-05-16 16:57:10
x2gyf729jut	鴨角											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xtgnuga7q7s	鴨雄											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xjxuv5wuvcn	鴨母											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xfnhsp96rn2	全番											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xmn2nvbvjah	番鴨											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xz2fvdnz7f2	菜鴨											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x4fjen4uttf	鴨囝											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xwdw2tpcwge	鴨囝囝											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xk6523xrtq2	鴨豚囝											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xneyqsbmcch	鴨卵											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xbt9kff4amx	鵝角											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xsq8e2rwngc	鵝母											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x3xksu4kee8	野鵝											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xb5xjcb8y4s	鵝囝											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x6gdy5gdzu9	野獸											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xh3t35r44ww	猴仇											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xxqu2pqvzby	猴脾											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xhd426pw5fq	豪豬											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xxs259qzmaq	𤢌母			傳說中的母猿								1	2025-08-18 22:58:10	2025-05-16 16:57:11
xz7tjajwxkp	麂鹿獐											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xh2zz39zr8q	狐狸貓											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xverayndzjt	牛尾狸											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xdk5g9sk85f	野貓											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xyky78c8hxm	狸貓											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xsd66ygwp2x	鯪鯉											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xfht73mzuzj	山獺											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xmwut27qsve	水獺											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xyaq39hm8sa	黃鼠											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xf92pb8pfmw	潛鼠											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xnm95rxxtxn	田鼠											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xc2ta3x7tqh	五毒蛇											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xy3a7rkw7t5	杜*墊*										本字蝘	1	2025-08-18 22:58:10	2025-05-16 16:57:11
x5kwkwxcz75	蛟龍											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xgawhxw767b	鳥母											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x856c9pebz8	鳥鳥囝											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x5ken4z9wwe	鳥雄											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xn7jj3cd655	鳥角											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x2a9h4vaztv	客鵲											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xy8hpngfsww	鷓鴣											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xstdu3a2ymp	白燕											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xsd9ft6yjb9	野燕											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xq3agp76yhx	鴣隹											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xqp8twef7pe	白鴿											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xcpr8ruafjx	鵪鶉											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xy422kudcyn	鷓鴣											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x57z9juehpj	鸚哥											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x6vcfgaswk7	烏䲯											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xxf7q4a2xk2	仙鶴											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xs82rqp5u3e	野雞											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xpmmd4z5kqd	水鴨母											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xqtgqf2rn2p	鸕鷀											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x79u23fxyzf	魯鷝											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xkjbu7fd5ay	爬壩鳥											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xzx3s9c8wh9	鷺鷥											1	2025-08-18 22:58:10	2025-05-16 16:57:11
x2yfjpvgz3m	翠毛鳥											1	2025-08-18 22:58:10	2025-05-16 16:57:11
xk9su82ymnr	琵*琶*兜*壁*								「琵琶」疑即「蝙蝠」白讀。			1	2025-08-18 22:58:10	2025-05-16 16:57:12
xjejgcyw3ap	挧々		分音詞	鳥的翅膀急速抖動								1	2025-08-18 22:58:10	2025-05-16 16:57:12
xte5up6ednv	鳥窩											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xnygw89nb77	雀囝							馮愛珍《詞典》（1998）第398頁「雀囝」條下指出「雀」字係訓讀字。				1	2025-10-21 23:13:36	2025-05-16 16:57:11
xszxgjp54wa	褪毛											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xvufepn7afw	蠶繭											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xtne32drbb5	生卵											1	2025-08-18 22:58:10	2025-05-16 16:57:10
xhmbzzdskcu	雞髻											1	2025-09-18 13:36:39	2025-05-16 16:57:10
xhes53ppy4e	蠶繭囝											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x8rpnkw3xpv	蠶繭絲											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xen8x4a5wyc	蠶繭屎											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xqtbkuw8kzz	刺麻帶							馮愛珍《詞典》（1998）第251頁例句中作「刺毛帶」。				1	2025-09-21 16:14:29	2025-05-16 16:57:12
xnh83p8pthe	蜘蛛											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x8xadas6rxt	蜘蛛鞔											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xeruqyjx8s4	馬蟧䗁											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xyh8b6mzk8t	紅蟻											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xgfxvus7uvx	塗犬											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x4mcbxj9n33	蠅蠅蟲											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xe3da9ugrz3	蚯蚓		訓讀詞									1	2025-08-18 22:58:10	2025-05-16 16:57:12
x3vjfry6a9d	黐黐											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xyyy4n59hjx	金龜											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xatw7yhzec7	牛屎龜											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xrvyebrehya	紅蚣											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xhhb2ag4jrn	蠍雄											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x3apbnhnmnp	蠍母											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xvjjn9664gm	蠍囝											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xtmdb2bbp4h	蟲卵											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xxf3k845ms9	阿蛦											1	2025-10-07 16:27:50	2025-05-16 16:57:13
xqqmsstvc52	米蟲											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x6hjddttvke	豆蟲			豆類的害蟲								1	2025-08-18 22:58:10	2025-05-16 16:57:12
xxktsfn7em9	麥蟲											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x35ca6m762f	蚜蟲											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x5msj55bng3	蚨蠅											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x2z5jbbq5rd	金蚨蠅			比喻徒有其表								1	2025-08-18 22:58:10	2025-05-16 16:57:12
xy9zhbbrbpv	蚨蠅虎											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xkrh9k58wg6	蚨蠅鼻											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x654wyh26u5	風蚊											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xfeck24t5qy	風蚊摔											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xjq3yea6hqx	把啷鼓硾*										正字待確定	1	2025-08-18 22:58:10	2025-05-16 16:57:12
x6u76fje959	蝨母											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xtkqgw9zrfx	木蝨											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xuchwy9zzd6	青蠓											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xjdeyt5pn6b	虼蚤											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xf26vp3pqmc	塗虼蚤											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x5ge8anqyqx	蠹魚											1	2025-08-18 22:58:10	2025-05-16 16:57:12
xg9ht2ppyum	牛螕											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xkc2qvuknkf	牛虻虰											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xz96fc2rc2t	牛蚨蠅											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xg4wewr8yxx	草蜢										意義待確定	1	2025-08-18 22:58:10	2025-05-16 16:57:13
xdag5p3jwtc	竈雞											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xdpw4qjrgqa	水𧏫											1	2025-08-18 22:58:10	2025-05-16 16:57:13
x5nnm4us4jc	𧔢甲											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xa9mz29xhfc	阿蛦殼											1	2025-10-07 16:32:23	2025-05-16 16:57:13
x3uqz9597n4	阿蛦母											1	2025-10-07 16:33:28	2025-05-16 16:57:13
xawjxq9unet	蠓囝											1	2025-10-17 19:19:22	2025-05-16 16:57:12
xrfwem4vds6	蜂窩											1	2025-08-18 22:58:10	2025-05-16 16:57:13
x8ca92kd3rt	蜂針											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xa9dfub5hzb	馬蜂											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xbb5c5ujr8z	黃蜂											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xrgwpwftqq2	牛頭蜂											1	2025-08-18 22:58:10	2025-05-16 16:57:13
x5nqv6razc8	蜂櫥											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xza5v5nqjma	蜂宿											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xhq2upkwr45	石櫃											1	2025-08-18 22:58:10	2025-05-16 16:57:13
x9hwqnhrrzk	火蛾											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xc3ybt99gth	蝴蝶											1	2025-08-18 22:58:10	2025-05-16 16:57:13
x7wdpkntck3	螞蝴											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xua2eynzsg9	鯉魚											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xuuwdv7pn63	海鯽											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xdmz3zhz7k9	鯽魚											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xgxh52czrqq	草魚											1	2025-08-18 22:58:10	2025-05-16 16:57:13
x7fqe7egatp	鯊魚											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xxsfc33my24	鯊囝											1	2025-08-18 22:58:10	2025-05-16 16:57:13
x2rwb8mnqty	犁頭鯊											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xf8gs5zjg35	虎頭鯊											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xq7wn2c5zdm	鰨鯊											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xkqyt9vg28n	半爿魚											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xe8kwfej2gv	鱖魚											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xb74bdaa7ew	鱖鮝											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xqbbw6wnw5n	䱵鮐											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xahxb8whtrx	䱵鮐𩸞											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xc26n2pcvdu	溪滑											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xrhze27fwk8	鰻魚											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xp599zuyfpr	鰻糠											1	2025-08-18 22:58:10	2025-05-16 16:57:13
xucgg9hm9hc	鱒鰻											1	2025-08-18 22:58:11	2025-05-16 16:57:13
xzhrxpqdk69	鱸魚											1	2025-08-18 22:58:11	2025-05-16 16:57:13
xaaugr54smj	馬鮫											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xa8r69jjtgw	馬鮫鯧											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xv7nns8macw	油筒											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xt3a3mc6z8q	魟魚鮝											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xjkhuppqzs8	黃韌魺											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xm7ca72tm3r	黃梅星			一種小黃魚								1	2025-08-18 22:58:11	2025-05-16 16:57:14
xy3b3ehhfc9	橫三											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xfvjchx5xs6	黃蛤											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xq8mqp3vqx4	剝皮魚											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xeewyn8n9bh	鰣魚											1	2025-08-18 22:58:11	2025-05-16 16:57:14
x957vdv7tzg	拍子											1	2025-09-15 13:52:52	2025-05-16 16:57:12
x5wqhen5k9e	蠶繭卵											1	2025-08-18 22:58:10	2025-05-16 16:57:12
x6ankqwag2r	黃䱝								還可說爲yong55 pe53，不知道是同一個詞彙的不同口音，還是另外一個發音相近的詞。			1	2026-02-10 12:00:37	2025-05-16 16:57:15
xs34trexzjc	魷魚											1	2026-03-22 19:32:19	2025-05-16 16:57:14
xhxkj7pyjz2	鮹管											1	2026-03-22 19:32:42	2025-05-16 16:57:14
x2mt6ngpvkj	丁香魺											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xn4f6gkbpt7	鱏貼											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xwbrtgzdmjg	白鰷										正字待確定	1	2025-08-18 22:58:11	2025-05-16 16:57:14
xtgcrevhvuj	白鰳											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xfhtm48bdec	鹹尾鮐											1	2025-08-18 22:58:11	2025-05-16 16:57:14
x34g7wnwbsa	青魚											1	2025-08-18 22:58:11	2025-05-16 16:57:14
x7nj99qwgh9	墨束											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xh9tv5383pf	鮐鰸											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xw3dhy2tv34	蒲魚											1	2025-08-18 22:58:11	2025-05-16 16:57:14
x453hqjgdv8	湖鰍											1	2025-08-18 22:58:11	2025-05-16 16:57:14
x6nq2q6ww7y	魚鱗											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xgw5t4gfkvx	魚骨											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xbdemdknqsk	魚刺											1	2025-08-18 22:58:11	2025-05-16 16:57:14
xvqveu2g7g8	魚膠											1	2025-08-18 22:58:11	2025-05-16 16:57:14
