id	word__id	word__text	yngping	is_sandhi	is_primary	note	variant	source_type	updated_time	created_time
xs3gu5zgzv5	xe9de2h6bvr	菩薩龕	bu21 lak21 kang55	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xkhhr5cnh6g	xzgt3ygcxw8	匏	bu53	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xffg5buk6qg	xapmf585a99	匏蒂	bu53 dei213	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x6s8at35z8z	xapmf585a99	匏蒂	bu21 lei213	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xtz6pj8b4t6	xm32tvzfpte	匏桸	bu53 hie55	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xxeug2w8n3g	xm32tvzfpte	匏桸	bu55 ie55	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xv7gd6m7knq	x9wevcvgwqn	匏棚	bu53 bang53	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xkm78cw6274	x9wevcvgwqn	匏棚	bu33 wang53	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xwqy7k6w56h	xmw94rbbjwj	葡萄	buo53 do53	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xn9pm6mk8ay	xmw94rbbjwj	葡萄	buo33 lo53	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xuczt67jjp9	xe3k45p4tr6	葡萄紫	buo53 do53 zie33	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xhgr5syrpp9	xe3k45p4tr6	葡萄紫	buo33 lo33 zie33	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xkkfwzwtrv3	x2g5zhmt9f7	蒲	bu53	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xdyc7yz7ttr	xd4d7c2nnvk	蒲包	bu53 bau55	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xpa5dae6nzw	xd4d7c2nnvk	蒲包	bu55 wau55	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x7dxj7qpwxw	x5msj55bng3	蚨蠅	bu53 sing53	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xt4jt3v3uaw	x5msj55bng3	蚨蠅	bu33 ling53	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xtcqfwk4rwh	xkrh9k58wg6	蚨蠅鼻	bu53 sing53 pei213	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x7ctydenp4h	xkrh9k58wg6	蚨蠅鼻	bu21 ling21 pei213	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xaygxhxp2rw	xy9zhbbrbpv	蚨蠅虎	bu53 sing53 hu33	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x2fsekdm39n	xy9zhbbrbpv	蚨蠅虎	bu33 ling33 ngu33	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xf2h67mwf96	x8nsdkwtbvg	蚨蠅屎	bu53 sing53 sai33	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xk5a6cb39tj	x8nsdkwtbvg	蚨蠅屎	bu33 ling33 nai33	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xf58h8833su	xtaxntt2udt	蚨蠅斑	bu53 sing53 being55	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xq7d84yyt8m	xtaxntt2udt	蚨蠅斑	bu55 ling55 meing55	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x4jaycr3qva	xf79a5zsj5b	蒲扇	bu53 sieng213	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x57c2uned9x	xf79a5zsj5b	蒲扇	bu21 lieng213	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xaczpm982c2	xfg92ywpkv8	富儂	bou213 neoyng53	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x25zsv985sd	xfg92ywpkv8	富儂	bu55 neoyng53	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xsr65ha2pct	xn79wmm8xf7	呋*凇*凍	bu55 sung55 doung213	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xsjdvdcugzh	xn79wmm8xf7	呋*凇*凍	bu21 lung53 noung213	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xs4gej2ehvw	x22evgkerhm	伏雞囝	bou242 gie55 giang33	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xsh865wsaa6	x22evgkerhm	伏雞囝	bu21 gie53 iang33	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xrtsgrw35ac	xj95yv3mdnt	伏卵	bou242 looung242	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xwsgpcv5wgk	xj95yv3mdnt	伏卵	bu53 looung242	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x763bz6ez95	xcangq265ra	復是	bou242 sei242	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x7sp2h4h329	xcangq265ra	復是	bu53 lei242	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xwh25dq6dsu	xbm474b227d	復糟復醬	bou242 zau55 bou242 zuong213	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xnk77h62nty	xbm474b227d	復糟復醬	bu55 zau55 bu53 zuong213	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x2ybspq2xr7	x9dgcsmt52n	復七復八	bou242 ceik24 bou242 baik24	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xdrjedy3e7h	x9dgcsmt52n	復七復八	bu53 ceik24 bu53 baik24	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xaw5kav7b8j	xh9kt9ce3ap	浮	pu53	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xvt35t7ztdq	xwahhnt82sv	浮堵	pu53 du33	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xcb55f7ju6u	xwahhnt82sv	浮堵	pu33 du33	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x9k9ptezfn8	x55gnyxs8ys	浮露	pu53 lou213	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xa7v4qt24ed	x55gnyxs8ys	浮露	pu21 lou213	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
x6hhk6bbdts	xbyzg7jb45k	浮馬	pu53 ma33	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xv28np5e6nx	xbyzg7jb45k	浮馬	pu33 ma33	1	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xc4bvmq7wev	xayg95ky9qv	浮花	pu53 hua55	0	0			feng	2025-05-16 16:59:38	2025-05-16 16:59:38
xk23za2xt8t	xayg95ky9qv	浮花	pu55 ua55	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x4h9v86gwkf	x559rrk46tj	浮𤃶	pu53 tooyng213	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x9eykxf8jhz	x559rrk46tj	浮𤃶	pu21 looyng213	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x3jdmhp9va6	xwjhkntckxg	烰	pu53	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xhrjxs5kvus	xehxm337qq9	烰花生	pu53 hua55 seing55	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xy9w8prgzbw	xehxm337qq9	烰花生	pu21 ua55 leing55	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x2wcqxb5svq	xbuwqchgvrk	烰豆乾	pu53 dau242 gang55	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xwuw7dhdf33	xbuwqchgvrk	烰豆乾	pu21 lau55 uang55	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xayens93zc9	xp58jy4bys2	烰油𥻵	pu53 iu53 si53	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xx6nrmhh6th	xp58jy4bys2	烰油𥻵	pu33 iu33 li53	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x2fqeac5ktm	xqkqfp9zsmx	烰粿	pu53 gui33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xum7wdmxz3k	xqkqfp9zsmx	烰粿	pu33 ui33	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xykq2cm5t8x	x7c2jfy5fyd	烰卵包	pu53 looung242 bau55	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xmqzk8cr98a	x7c2jfy5fyd	烰卵包	pu21 loung55 mau55	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xkd58sfqa3j	xftgebh9hfs	殕	pu33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x65h3qd86nb	x5tjzfksb3c	殕味	pu33 ei242	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x6dk89f5u34	x5tjzfksb3c	殕味	pu55 ei242	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xa5uv3ywr75	xraaugsw6qt	殕殕色	pu33 pu33 saik24	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x2sj68ndthj	xraaugsw6qt	殕殕色	pu21 wu55 laik24	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x59x8kcg2gm	xnevx983483	殕花	pu33 hua55	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xeb9gwhs86x	xnevx983483	殕花	pu21 ua55	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xwpkswvpu7e	xa4e7gs7hbb	母	mu33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x59wqar6axw	xyjyp5qd3z5	牳*略	mu33 luok5	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xubenrvda5e	xyjyp5qd3z5	牳*略	mu21 luok5	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xkahrn7zukn	x98ytnur97u	姆	mu33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xy9wevn4dyw	x7y9ftp24ts	姆姆	mu33 mu33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xzuambtp6ar	x7y9ftp24ts	姆姆	mu53 mu33	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x3d2tna65zb	xaassx6n4ej	姆婆	mu33 bo53	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xejthbpmp8g	xaassx6n4ej	姆婆	mu21 wo53	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xqhcu7yhn9e	xnxa4gsxhcx	姆嬸	mu33 sing33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xykhqpafuqm	xnxa4gsxhcx	姆嬸	mu24 ling33	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x9t7bz5s7v6	xkdtwvhjwsn	姆嬸兩隻	mu33 sing33 lang242 zieh24	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xknhpxeu8wj	xkdtwvhjwsn	姆嬸兩隻	mu24 ling33 nang53 zieh24	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xzdr3j6kpjh	xmcxap4qfpm	畝	mu33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xur4yc7q4pc	xnbt553jg8f	都	du55	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x3e596w899t	xaeyhemgvah	嘟*	du55	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xj76s4t9ryq	xk8rngmsbwc	嘟々	du55	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xuyhw7gp34w	xk8rngmsbwc	嘟々	du55 lu55	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xfjcpd4exea	xjhhkaj2zdj	嘟々吊	du55 dau213	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x574jkrtxrs	xjhhkaj2zdj	嘟々吊	du21 lu53 lau213	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x4xfrx2en4c	xenyvwwsjg5	嘟々喙	du55 cui213	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xcs7sy8bsrb	xenyvwwsjg5	嘟々喙	du21 lu53 jui213	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xhgb3cug65r	xakaykcymeh	徒弟	du53 da242	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xwkrnf7g7cj	xakaykcymeh	徒弟	du21 la242	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x25j8t3q38r	xsb2h93myyf	塗	du53	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x9csmqt5tvy	xsjfuwnv6a6	塗待*	du53 dai242	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xrnt6nnbnws	xsjfuwnv6a6	塗待*	du53 lai242	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xb9f6382kpb	xq6fzyjvg88	塗藥	du53 yoh5	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xdqjuf8qtdh	xq6fzyjvg88	塗藥	du33 yoh5	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xe5njwq7gvw	x3ry7bjaa97	圖	du53	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xcgzwmrsynn	xnnntcfs8d6	圖賴	du53 lai242	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xmwe6yr9eym	xnnntcfs8d6	圖賴	du21 lai242	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xjmrttrwcqa	xwrpq59z2k8	肚	du33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xehnrbj37eu	x3cbvt53bcg	肚袋	du33 dooy242	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xprvmypd23s	x3cbvt53bcg	肚袋	du55 looy242	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x2h3y6b7c6d	xhjnzx4e4ek	肚爿	du33 being53	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xhweqjfyytw	xhjnzx4e4ek	肚爿	du21 weing53	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xdt3pj5qyfk	x884easp4yq	肚爿袋	du33 being53 dooy242	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xnza4e6zga7	x884easp4yq	肚爿袋	du21 weing53 nooy242	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x94axbjgrp4	xf73fckddcd	肚爿帶	du33 being53 dai213	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xmk469weh9d	xf73fckddcd	肚爿帶	du21 weing53 nai213	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xzmys82fvsh	xnx7q4cb6tc	肚爿囝	du33 being53 giang33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xnu5pu6gukx	xnx7q4cb6tc	肚爿囝	du24 weing33 ngiang33	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x77kg4e5ckq	xac9gt28xks	肚爿環	du33 being53 kuang53	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x8kyznwk8sd	xac9gt28xks	肚爿環	du21 weing55 kuang53	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xgg9k7wnwqu	xrhws9kvb5r	堵	du33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xrywy6v25ge	xhyze32t92j	堵堵	du33 du33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x4ps9dcyucn	xhyze32t92j	堵堵	du24 lu33	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xzzb6tr435w	xzdh86jabrm	堵堵好	du33 du33 ho33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xebka2xenfk	xzdh86jabrm	堵堵好	du21 lu24 ho33	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xb6gas3akcd	xjaxbn3fpx9	堵板	du33 being33	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x8p98pc8fbh	xjaxbn3fpx9	堵板	du24 weing33	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xmh45sd5gjg	xahjhykkycy	堵面	du33 meing213	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xcavaq3rves	xahjhykkycy	堵面	du55 meing213	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x5s7tfhwsav	xzah54ghsyp	堵的着	du33 deik24 duoh5	0	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
xa7yks93hdx	xzah54ghsyp	堵的着	du21 leik5 duoh55	1	0			feng	2025-05-16 16:59:39	2025-05-16 16:59:39
x8hssgekehp	xefyntdp5kx	賭	du33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xaxnqqd6aaw	xzr5gr5snys	賭輸	du33 suo55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x3u49k27z9v	xzr5gr5snys	賭輸	du21 luo55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xfmnhw48hvv	xumyy8spkxd	賭棍	du33 goung213	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xmwfvp3wefj	xumyy8spkxd	賭棍	du55 oung213	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x3j6r7mmez4	xc5mywqrp6z	賭錢	du33 zieng53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xufb3vdtpym	xc5mywqrp6z	賭錢	du21 ieng53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xt9v87m2bx7	xskqtpnkzw5	賭錢鬼	du33 zieng53 gui33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x38ryyh334f	xskqtpnkzw5	賭錢鬼	du21 ieng53 ui33	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xx2jfzbzgzq	x7vprraye5p	賭錢場	du33 zieng53 duong53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xykkbr7ucs2	x7vprraye5p	賭錢場	du21 ieng55 nuong53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x8qa5bzh8rc	x5ge8anqyqx	蠹魚	du33 ngy53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x25mm39xfje	x5ge8anqyqx	蠹魚	du21 ngy53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x4gmdsfe2z2	xy3a7rkw7t5	杜*墊*	dou242 daing242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xzntwjarr9w	xy3a7rkw7t5	杜*墊*	du53 laing242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x67wxt96dbj	x8d3d28qg6j	度繩師父	dou242 sing53 sa55 hou242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xwggm323k8f	x8d3d28qg6j	度繩師父	du21 ling21 na53 au242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xd64qxxzfmp	xxbrdwt73tu	度命	dou242 miang242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xc4xrn66sdr	xxbrdwt73tu	度命	du53 miang242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x4rb6576d6c	xyks9wf6t4p	渡船	dou242 sung53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xksgzx546ad	xyks9wf6t4p	渡船	du55 lung53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xda8jwm7jvj	xy89jmmh7mm	渡船頭	dou242 sung53 tau53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xh6gdu5z768	xy89jmmh7mm	渡船頭	du55 lung55 nau53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x9dda6u2zc7	x9aw686af9h	塗	tu53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x6nsdu7xuj8	xg3pvjuw9ns	塗箕	tu53 gi55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xnzhhvfkndc	xg3pvjuw9ns	塗箕	tu55 i55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x7yta34m26e	xnrdfpx5e2u	塗地	tu53 dei242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xhfxtnxzf6s	xnrdfpx5e2u	塗地	tu21 lei242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xdr8ha7etxv	x797rps8pj8	塗堆	tu53 deoy55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xsa6t7cjvvh	x797rps8pj8	塗堆	tu55 leoy55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x6u6funmdsm	x9z7m5sbbpe	塗螺	tu53 leoy53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xffge466z4b	x9z7m5sbbpe	塗螺	tu33 leoy53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x756y9c6usj	xdwtuqgbt58	塗貓	tu53 ma53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xm7jcfcmjgg	xdwtuqgbt58	塗貓	tu33 ma53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x533kzxdcbb	x66fgdrmke8	塗師父	tu53 sa55 hou242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xacjt5cd45u	x66fgdrmke8	塗師父	tu21 la53 au242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xk2mwmaq7ea	xq8xepsadrs	塗裏爬塗裏𡎔	tu53 die33 ba53 tu53 die33 oouk24	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xjqzmd7jqtm	xq8xepsadrs	塗裏爬塗裏𡎔	tu53 lie33 ba53 tu53 lie33 oouk24	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xhuq7jsy73q	xgvy8s2sfdp	塗鮭	tu53 gie55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x6f57f3j7vz	xgvy8s2sfdp	塗鮭	tu55 ie55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xdcthb26d4v	xkn3sxx98pv	塗沙	tu53 sai55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xb6npmhdfd6	xkn3sxx98pv	塗沙	tu55 lai55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xegt2rkuvb4	xdfy6n5jcr8	塗苗	tu53 miu53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xdfmn7ny5q4	xdfy6n5jcr8	塗苗	tu33 miu53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xy35m6sg8fh	xyxxxsqf2at	塗糜漿	tu53 mui53 zuong55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xtcscxmrurj	xyxxxsqf2at	塗糜漿	tu55 mui55 zuong55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xh6hbuf8vqg	xgfxvus7uvx	塗犬	tu53 keing33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xxd4rm86tmk	xgfxvus7uvx	塗犬	tu33 eing33	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xbfypwh73vu	xp28cpuptsp	塗粉	tu53 hung33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xeep2dhcc37	xp28cpuptsp	塗粉	tu33 ung33	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xhuzyscrdhs	x3a86kqbffy	塗儂囝	tu53 neoyng53 giang33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x25tutxswrf	x3a86kqbffy	塗儂囝	tu33 neoyng33 ngiang33	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xbqj6x7jgrc	xxmhf67v2vd	塗錢帽	tu53 zieng53 moo242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x3k5mtrf8mm	xxmhf67v2vd	塗錢帽	tu21 jieng21 moo242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x7ebx55mdf7	xh83tch8uxt	塗肉	tu53 nyk5	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x5x8hgbhfff	xh83tch8uxt	塗肉	tu33 nyk5	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xz93spwwjps	xf26vp3pqmc	塗虼蚤	tu53 ga33 zau33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xvzp6b9tj88	xf26vp3pqmc	塗虼蚤	tu21 ga24 jau33	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xmb9mh2c6j2	xpkt8pmpaca	塗壁	tu53 bieh24	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xzagzf8y76d	xpkt8pmpaca	塗壁	tu21 bieh24	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xv4bfcbgrag	xnzae773cf6	塗托	tu53 tooh24	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xc62ae8tx7z	xnzae773cf6	塗托	tu21 looh24	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xset3uguuve	xsehvxhgksx	塗色	tu53 saik24	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xhf2pk9cpg8	xsehvxhgksx	塗色	tu21 laik24	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x8bbmp3nm93	x6nagffyacn	土	tu33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xtetnqvpdhu	xdp9edgchha	土匪	tu33 pi33	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xx8em2wug5g	xdp9edgchha	土匪	tu24 pi33	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xfr2bth76v9	xur3p224ghm	土地廟	tu33 dei242 miu242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x6wvd4d5wmx	xur3p224ghm	土地廟	tu21 li53 miu242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xmtjtucmn2u	xkcrktu7snf	土地亭	tu33 dei242 ding53	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
x34m24z86am	xkcrktu7snf	土地亭	tu21 li55 ling53	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xp84yd8rhbk	xuda6jgrsgn	土地公	tu33 dei242 gung55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xjkz8qvtgeb	xuda6jgrsgn	土地公	tu21 li55 ung55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xk25t64wr2g	xy2guzbpmh2	土醫生	tu33 i55 seing55	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xpphcm4vb6c	xy2guzbpmh2	土醫生	tu21 i55 leing55	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xz4eb2zfd64	xgdjd8rf3eu	土話	tu33 ua242	0	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
xxjg98sqt5j	xgdjd8rf3eu	土話	tu55 ua242	1	0			feng	2025-05-16 16:59:40	2025-05-16 16:59:40
