id	word__id	word__text	order	lexical_category	content	comment	sentences	source_tags	updated_time	created_time
xwetttqpt7s	xhvvpp3ad2s	柿丸	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xqrn8d3uxj5	xf33y5rd7r2	柿棗	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xntugnupxcf	xnght5584ax	枇杷	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xgjbntmjjup	xqgksehs5xa	蜜梨	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xmssmuxsmck	x7svvpb22ay	犬頭梨	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xjssukgx8h5	xagcypbgn6d	糖梨	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xtk8dnjx2pa	x3hpk4d9uev	天水梨	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
x8e9gf8m2nj	xwbxaqx2vyw	烏棗	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xunj2jyj4kv	xsk93vt73xz	白棗	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xa5dyxs6377	xxjkfahfw7e	蜜棗	1	n	蜜棗			community contributor	2025-12-30 22:34:35	2025-05-16 16:57:07
xqvdy8wvk69	xe7wevj28vj	紅棗	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xxbbbfg3c6y	xw4fg2erf6b	蘭棗	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xsvbw5qnbzu	xas9wnxebyt	酸棗	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xz9dy45kjst	x787n2awqfa	山楂	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xae2u5e6m9q	x9z6727dkb3	栱斗	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xc5fjrevqz2	xjdee6m79pc	蘋果	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
x6uuaec24nx	x8etcbgyzxx	李杮	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xbkh2q645bt	xbb98kdj9zg	李歸	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xucbhjf4uqg	x6z2mpvq5db	李鹹	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xzvraxva5eu	xhbhznqnpzv	胭脂李	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
x7jh84yt5nu	xnpqtbyhcre	夫人李	1	n					2025-07-28 22:37:52	2025-05-16 16:57:07
xhkkspgyyrv	xanvgmpdtqu	杏仁	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x2mctkr5y8b	xhass6hsqd9	櫻桃	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xszy223t3ge	xv29jcz3unu	水蜜桃	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xpk3bhn9kbv	x9vkzcbhu6u	絳桃	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xse6awc4ww9	xwcgf3uzkx9	苦桃囝	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xgg2ce7u8us	xprj8sgc5cf	苦桃	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xu6azugzc7k	x6wjn2m66b3	榆甘	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xrb2tcvdmn9	xjb66354938	朱櫻	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x3trx4pgxqw	x9phsjetspj	糖薑	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xdg6u2q5xk9	xpdqwszxrqm	乾果	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xy2xcbvpm44	x78g8swgkmj	果子	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xkztdd6gpbb	xncfwdbeeje	果子攤	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xvnw9afrtj8	x6mhbz85c9s	果子樹	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xbwg5sc9yt7	xs7b5cfnjms	水果	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xs32vadhwr7	xw2t5k4my2k	𥳳籜	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xyvebw44aud	xusnzsj5cdq	𥳳箬	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xu3p3r7errt	xz6mn5nbuyk	箠梢	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xmc6g5q9jh3	x6j8hzph2rp	箠批	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xk3bfwk5j9q	xkegy8k59as	拔節	1		動賓短語，竹等作物到一定階段時，主莖的各節長得快，稱“拔節”。			community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-09-15 13:53:20	2025-05-16 16:57:06
xaxawuvudav	xkegy8k59as	拔節	10		◇比喻兒童在長個子的時候長得很快。			community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-09-15 13:51:19	2025-08-04 18:01:27
xxe7mebndhm	xkky4hqcuws	竹椏椏	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xxpm8c5q9ng	x5y8qw2jq5z	竹絲	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xt326fvxvd5	xzbagqjmdb8	竹𥮕	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xy9mqwmjn6u	xeb796n5e54	竹批	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x7bp3nw58mk	x3mw8sn8web	竹篾	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x7sr8dkyh3z	x7nug3zgfqw	竹箬	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xdejgcw4mqz	xtabqsgxszw	竹根	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x9w7y7fmubu	x6auq6khhsg	竹竿	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xtfskyqt2tf	x8u9qg7cnph	竹囝	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xcbjmcg6fqq	xvfcrcm3jpw	竹殼	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xhjahvbevzu	xu9yv8jkpv5	筍乾	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xgxpqa54ptj	xuvrse7fccb	筍殼	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x2t2euct7nk	xfjnpvcert5	苦筍	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xsd4jn5sp4q	xdhyktssy5g	春筍	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xdqs2ea2ehy	xe6qgj8yrzb	六月麻	1	n	六月麻筍。			community contributor	2025-10-17 15:17:14	2025-05-16 16:57:06
x73efy9r8sy	xwmd5jqhs26	冬筍	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xdbfwrtukjc	x2wstvefwvs	竹筍	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x6749wxuznr	x9bw7w5tbxs	麻竹	1	n	植物名，竹類。具備經濟價值，可供建築用，製作工藝品，作爲造紙原料，以及制作填塞龍舟接縫的竹絲等。即普通話的「毛竹」。	表示毛竹，又有meoy21 leoyk24一詞，見諸閩侯。		community contributor	2025-10-17 15:14:20	2025-05-16 16:57:06
xwz2t269txx	xwe2bwrkkea	苦竹	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xhe479ajtpp	x923292btrf	楠木	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xufzsdx7zye	xuhj3kgbqhy	相思樹	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x74fmf7q434	xqv99r2n99u	紅木	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xnc3pcmk2zq	xm2gqtbmmf9	桕油	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xxmujw63rgf	xuuqrux39f5	肥豬	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x9c7up76pq8	xnf4y22gv6c	桕子	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
x967f8nsfe4	xgjnmchshca	桕樹	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xvstxqarnsb	xeex3gnh3ng	肥豬丸	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xujxefw4r5b	xv5np9w6rn7	沉香	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xksk8qcbk7e	xbj9a47ytj8	苦楝	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xrqadeyda8u	xhftfqq7w3b	苦楝子	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xy3amd3kbdn	xuwjddnw8xj	生漆	1	n					2025-07-28 22:37:52	2025-05-16 16:57:06
xguza42e8gs	xcnvettrzs4	桐油	1	n					2025-07-28 22:37:53	2025-05-16 16:57:06
xbpk6psp2tm	xdzv7su76cu	梧桐子	1	n					2025-07-28 22:37:53	2025-05-16 16:57:06
x9ac34bzfmh	x8e72tkthd2	桐樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:06
xkvzreka38j	x2dge3trt59	茶子	1	n					2025-07-28 22:37:53	2025-05-16 16:57:06
xbumw4mm7zv	xwkpxhefp2r	茶𣗺	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xye645jn2rk	xk3g7ypuxzc	油桐	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xu8n6zuqr4n	xc5xc9jv6h3	柳絮	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x6nuukhkkaz	xuac3rzr9hw	柳管	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x2pxkq42s99	xfjppzg2ar4	柳椏	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xt9prkr2r62	xgzscsqup3c	柳樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xtg6bqamtwb	xxsny2m8wuk	棕樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x3ggj58r4rf	xadqgs4vu3t	楊柳	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xe3abjbf5jj	xpp5fabuqg7	楊樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xzyay98pu7y	x365ypyxhk4	蠶繭箬	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xtbtedx9wmn	xq6rgmh9ygw	桑箬	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xhdysj438kp	x626tmc9jec	桑白	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xbwbpf8rv7u	xkvxdzuf7yx	桑皮紙	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xufgbagzknx	xt8z59fd48j	桑芽茶	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xtrcv5j2aj4	xqxu2jn86cp	桑芽箬	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x2gaehumsb4	xedz3h4nxkf	桑頭子	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xquud7sd9gb	xkw4nc7pdrb	桑樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xz48e7yv86z	x9dudbyynuy	蠶繭樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xxvc5amxs82	xjmcj9degwp	胰皂子	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xqas72g6qrf	xq78a8pxypp	胰皂子樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xxa3syuuatw	xtnmc3my7rc	杉柴	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xjspdtmyn7b	xe6wwc56ngd	樟柴	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xc4uhbfkxks	xzvq2gb3puz	白膠	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xvmtbhbfarc	xkuxenxp82u	松柏	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xt3yn7rn5f2	xzcakjvcr6u	松柏子	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xtm7aazef6a	xv382cqvsgg	松子	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x4kdpd6b4r8	xv7vbyxm5bb	松毛卵	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xwk7r4rhdmk	xdvq9h73krs	松毛鬚	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xm6u2wcke5j	xr7wxsxp6uy	松明	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x7r8rq7bznn	xsrf8xn233n	松樹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xykmbtp3th3	x7zp54xjuxz	砍樹	1		動賓短語，（以刀、斧猛力）砍斷樹。			community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-09-15 13:50:50	2025-05-16 16:57:05
xawz5g9qvs4	x7whtf6qqb6	樹皮	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xg8frcu6ada	x74kdxm5hz9	樹兜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x88jqnbsuua	xppe5p6edj3	樹橛	1	n	樹段			community contributor	2025-10-17 16:37:02	2025-05-16 16:57:05
xpxu79h8arr	xkpwh7wpzxg	樹箬	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xhrfbkvdsa2	x8cway93hgk	樹根	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xnz4t4admny	x3heqkxp62b	樹尾	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x4qzs4aj9pk	xwqe9qb6y6v	尾梢	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xud5v455euu	xk5kggnwaw7	椏垂	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xszbgz46mxt	xp9gv6w58tp	樹栽	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xn4thpr6mev	xmy49qqxgsx	樹身	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x3fhfkv7bzb	xtbebejpma9	掃帚栽	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xvm3qerrwkq	xcaer6mfgq6	菜裨*	1	n	白菜一類的蔬菜，其外層葉子離根近而較厚的部分。		"[""韭～。"", ""白～。"", ""芥～。""]"	community contributor	2025-09-12 17:24:21	2025-05-16 16:57:05
x34thx3ttay	xsmmbufau49	菠菠	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xkm63ppj8b9	xscrvq48tue	菠菠草	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xs2kkguga7e	xcefqey4d6c	菜種	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xrvhhft2baw	xeek44mpkfg	菜栽	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x3jp23ve22x	x9jx4f43g99	菜管	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xn3x7h8jzh8	xrqhwjy6tjt	菜蕨	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
xbbqehx2thd	x6g9cdq96j4	懿旨菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:05
x73hmjtxmtc	x5572uwxap6	花瓶菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
x8v7h43r98m	x2ecwhcnxej	葵菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xdfn7m728b8	xgm4zsu3k8x	花菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
x69ef4fem2b	x99gf6rvdu9	旱蕹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xsbgm92rrbw	xfta8raa8ur	水蕹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
x46qw7xg57t	xg28fn6ez7r	蕹菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xz2mpnjw9tj	xh4ee8rbwqt	油菜籽	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
x2rywjj93zb	xp6xqe5q3zg	油菜心	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xvq8u8fpt8h	xkf7b288tks	油菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xhyd543umq6	xsnhn8ys224	油白菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xsjv925rga5	xf9tqsz9je3	茭筍	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xctfgsutsjf	xgmhg6dd2ta	榨菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xyc7yy5bjxz	xyy7umbcvsh	大頭菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xdjr54qg2w5	xe8h2cvmad4	蔓菁骹	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xm9m2qcgmx9	xkhhbuem9up	蔓菁	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xdew66rbwyk	x9qdbn5qxhj	紅花草	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xddbup56a2a	xxgesbr6cee	蘿蔔	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xqdvdd78stg	x8ctfee4k44	菜脯醬⿱艹越	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xqyuzhunqwm	xfqg3nzrcg4	菜脯囝	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xeg8x3m2m6s	xkwyge9k2pw	菜脯	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
x4kfymamqdy	xwjnzxy3mhr	菜頭箬	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xb5egudkd9w	x7j7fnd9b8y	硼*芒*	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xhkhydmcfas	xwcpftqhas8	菜頭配	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xsjuutzrp7r	xkezk5htvfk	菜頭	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xxm6m5dk8e4	xmvnu3vsv75	香菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xjef32jqsuv	xpw7nyaey84	芹菜蒜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xb2xv986snh	xx536k6xd7c	芹菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xwm2kn7qw8g	xa3ywurmb22	豬母菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xsx85956dgf	x4kst86ea98	牛皮菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xpdkmnandte	xhh4jzpnp3n	春菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xmuzq74bxqj	xcx3rwucfpz	萵筍	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xjpfk4te5dq	xsfdrqcadtv	筍門菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
x6sqqtxtj57	xnf3byzumru	包菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xksszfga29a	xmkneetgyze	白菜囝	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xe66akg4xjq	xeuqujyv7a8	白菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xzkxhyzmth4	xdvyx5jepd5	山東白	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xg7rxsdvqm4	xydygzm3ur2	菠薐菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
x2m8jvf56a2	xdng44y3tue	菠薐	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xfbhj8b9wam	xenc2gjcm8h	芥辣	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xuezv7e8pmf	xynw489xvms	芥菜	1	n	葉大，多皺紋，可食用，是常用蔬菜。			community contributor	2025-09-12 18:57:43	2025-05-16 16:57:04
x8567njsx4w	xmwwhfkvtdw	芥藍球	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xud4xjngu77	xuuj2uwzq76	芥藍菜	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xw7f7c25xwn	xe9uas6x4ej	胡椒	1	n					2025-07-28 22:37:53	2025-05-16 16:57:04
xm8nkqsh8fx	xqj6j399qgb	辣椒粉	1	n					2025-07-28 22:37:54	2025-05-16 16:57:04
xx4xtg57hyc	xhf7mpn2z4m	番椒	1	n					2025-07-28 22:37:54	2025-05-16 16:57:04
x983xwgrtfw	xeyakbjd2ff	菜椒	1	n					2025-07-28 22:37:54	2025-05-16 16:57:04
x77csq2dhb3	xy43utasajp	青椒	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xua5jshfrhz	xk8eptps7yv	薑碎	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xaawvp4ywx8	xwfxtrjex7u	薑母	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xyrw3nbvu39	x6tre3dkjxy	生薑	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x7jtf4r5hby	xffjf7rfkka	番柿	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xp4cr2d8yqk	xj22676pakf	艾菜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xqqkmukdcez	x2escp87ep7	莧菜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xbdf6yvshpt	x89wkvekmjr	蓼藠	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xca759dvtw4	xwhyz8hc44f	黃芽韭	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xgpvdzaphp3	xaw67kcpyk2	韭菜心	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x4anqmjxgnw	x4ebfyhc2g4	韭菜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xb5fmtf8hur	xs4vcp6t24d	韭菜裨*	1	n	韭菜幫子。			community contributor	2025-09-12 17:14:09	2025-05-16 16:57:03
xzguh7zmwu3	x8rawx87wvz	蒜頭醬	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xj77af5yybm	xf57wtcwqbm	蒜苗	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xss66rmjj6n	xz9fqn33a39	蒜頭	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xk29tq5xy2d	xjvprj4wcga	葫蒜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xg8sdwjnz99	xmbr8jvepb2	蒜瓣	1	n	蒜瓣。			community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-09-27 16:25:43	2025-05-16 16:57:03
xhjgn35b5e8	xh5zh3a5gpe	蔥白	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xtr9tmevt55	xqumk9h884b	山東蔥	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xhr5h3xq68q	xrmg9zzqwwb	洋蔥	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x4zet94pnat	xm5v4ueg9za	蔥頭	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xbadgm7ntt9	xmf799s72es	蔥珠	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xe7zd63r934	xx4jcysrpk6	香櫞	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xzhns5kug2b	xg8gz6hnj24	菜箬	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xj63247fe3j	x7yuy9sbpq4	青菜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xgy9pps5nur	x7yuy9sbpq4	青菜	1	n	綠色的蔬菜。			community contributor	2025-09-14 23:32:33	2025-05-16 17:05:51
xzz6ke66m5h	xkqyaf9v47j	倭匏	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xnprn5a2vz6	x9wevcvgwqn	匏棚	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xrtuah5hm5u	xbkdgz8u86s	葫蘆匏	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xbg2fsu6hun	xh64pja6zvk	冬瓜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xeu33h7vqnv	xd8b797px7y	廣瓜	1	n	冬瓜			community contributor	2025-07-28 22:37:54	2025-05-16 16:57:03
xaq9dvevhkv	xaq7vjtbqhs	金瓜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xwg8q8p6mvw	xse9bnyx5tc	苦瓜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xdr27bsbtd7	xv565z4vcmp	萌瓜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xzcmvuc4wkx	xcwuebns84b	梢瓜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xqacwmwyfsu	x2qmkwwhs9x	黃瓜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xkgzzs9j3uk	x39pbyebrza	菜瓜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xs75sj94sv3	x697pahpexr	紫菜	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xc3zss3nw6m	x82ykfwyj8m	蠶豆花	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xp7hffax8mb	xhqfywh6qj5	蠶豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xc7g9fpvnqg	xbbgdjq6s73	豬囝豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x4pc64279st	xnwrtq6wp96	湖鰍豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x7sf9t2ey75	xgj25nbc88c	四季豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x3hq23tteb8	xzc8azdfsuf	豇豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x4h2t6z9m75	xexqs9dbb44	豆角	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x49ckp6zbgz	x2v37v3ebna	金豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xgnr68asg23	x4rra874b5k	紅豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x8kxtrqgsu4	xtzhbb9zjxe	烏豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
xjmrqx9dfze	xaxxnmayy7s	綠豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x5m9sy33qvy	xvzdthxtugd	青豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x8ts83u3r6j	x8sagcggs2b	黃豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x4pecz2vth4	xc9q2mywf8r	豆莢	1	n					2025-07-28 22:37:54	2025-05-16 16:57:03
x96rs6bnvqq	xe6abuztzxw	豆青	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
x33wtnbcyxx	x9q9azqmxw9	豆囝	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xzdhv3yd36a	xr8hkzcabjx	菜豆	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
x8mkk634kwd	xzvuk8dn3db	豆根	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xundtetfxvq	xqsn2a6jchk	蓮子	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xs5v69k2nbe	xzm84prg87x	蓮角	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xtnpnwtabb9	xtkhkxu8ar5	藕纇	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xrzqdstx76r	xt6p89h4y9z	藕空	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xutbg77mjr3	xvahh3u7vsg	檳榔芋	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xtghrzjy5jr	xmapw727hwg	芋卵	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
x36wgwmzyej	xvbj3jckwxa	芋粿	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xxf29dkeeh4	x4n9trbbb2b	芋泥	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
xpt8vums4dn	xu88nnksz47	番囝薯	1	n					2025-07-28 22:37:54	2025-05-16 16:57:02
