id	word__id	word__text	text	banguace	page_number	column_number	row_number	radical_id	note	updated_time	created_time
x472gmpgyg7			碪	tĭng	1816	3	4	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xnuyvp5add2			磅	bòng	1816	3	5	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xefbx2qpxzn			磅	bâung	1816	3	5	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xcu2278pe8g			磅	pòng	1816	3	5	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xd3xbsynfmp	x36gmmhw56p	磐	磐	buàng	1816	3	6	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xm5n6trgnr9	x3r5dfmw99y	磁	磁	cṳ̀	1816	3	7	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x45f57fvyz4	x3tw5jremzs	磋	磋	chŏ̤	1816	3	8	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x2xexqrmvd3			碾	diēng	1816	3	9	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xqsjdza6gu3			磌	dièng	1816	3	10	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xxx6fyy8vsv	x4aykvup8ku	磕	磕	káuk	1816	3	11	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x9zv6r55wu4	x4aykvup8ku	磕	磕	kái	1816	3	11	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xrrxhsm7an6	x4aykvup8ku	磕	磕	kŏk	1816	3	11	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xwckafrd7wj	x732snnsady	確	確	káuk	1816	3	12	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xnbpmuburen	xa46pnxevru	磊	磊	lūi	1816	3	13	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x7nqm296vxg	xcnsqv37wsp	碼	碼	mā	1816	3	14	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x8gayfnunju	xw9ruxshnnc	磇	磇	piĕ	1816	3	15	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xgq4szzxahk	xya5ymjqh3g	磉	磉	sŏng	1816	3	16	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xfw4d4ugegp			磒	ūng	1816	3	17	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xx8hvsqmfds	xsq4p5qh3w6	磧	磧	cáik	1816	3	18	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x2sv74cw6v3	xzb9kwv366r	磚	磚	cuŏng	1816	3	19	xr8drqqkn6n	原書有誤，已更正	2025-05-16 17:05:27	2025-05-16 17:05:27
xmhrmqd8jfc	xmt6an2gbtj	磡	磡	káng	1816	3	20	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xvcgn77ygcq	x7skcgndqgx	磬	磬	kéng	1816	3	21	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xn6nxr7kqnu	xk943f38fht	磟	磟	lĕ̤k	1816	3	22	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xtj8jjgfd9x			磨	mò̤	1817	1	1	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xeyy6abxu2b			磨	mô̤	1817	1	1	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x4cxkybhwj7			磨	muài	1817	1	1	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xqzc3thquta	x3q58ddeqwz	磯	磯	gĭ	1817	1	2	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xny6gevnvse	xyxubghnt6c	磲	磲	gṳ̀	1817	1	3	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xuy26b8p7fx	xa4j3jtxx2m	磽	磽	hiĕu	1817	1	4	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xke4wap92ka	xjfqqarfp6p	磺	磺	huòng	1817	1	5	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xks2s9wa74k			磿	lĭk	1817	1	6	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xe3b9nrm6nv	xz2tgy3vt4f	磷	磷	lìng	1817	1	7	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x5pm7qw26g2	xz2tgy3vt4f	磷	磷	léng	1817	1	7	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xy4n834wwke			磻	puăng	1817	1	8	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xgdm3nez5sg	x5kgmg46uur	礎	礎	chū	1817	1	9	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xpf6dym6pg8	xsm5cn733bs	礈	礈	tôi	1817	1	10	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x5dy828yj7w			礚	gái	1817	1	11	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xkhd6wzq24w	x38s8ymecgk	礙	礙	ngâi	1817	1	12	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xtbuu5m29ww	x8knyv68v4q	礬	礬	huàng	1817	1	13	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xx7uce73xeh	xt3zth95gve	礦	礦	kuōng	1817	1	14	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xqnzk76cgrj			礪	lâ̤	1817	1	15	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xjwesjfeh77	xw2xreneyze	礫	礫	lĭk	1817	1	16	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x8bd9mm4c9s			礮	páu	1817	1	17	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xbyjzzam73s	x7j6hjza95n	礴	礴	báuk	1817	1	18	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xtcdmpux2pv			礱	lùng	1817	1	19	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xa9g9x8fg6g			礱	lè̤ng	1817	1	19	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x2v6uzdaa9p	xayf5jhx8w4	礵	礵	sŏng	1817	1	20	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
x3zk3a6kxmm			礶	guáng	1817	1	21	xr8drqqkn6n		2025-05-16 17:05:27	2025-05-16 17:05:27
xpccq4q3grj	xf6v6ht8f6g	示	示	sê	1817	2	1	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x98mt32t9v8	xf6v6ht8f6g	示	示	gì	1817	2	1	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xf3crh23xsp			礼	lā̤	1817	2	2	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xtxpmqhv4tj	xmykjewmzxw	祁	祁	gì	1817	2	3	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x6khp4wqxz7	xw2afv45f22	祀	祀	sê̤ṳ	1817	2	4	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x7ev3d7vb75	x6dq44ckg6u	社	社	siâ	1817	2	5	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xqhexfu9smq	xpmuge6d669	祉	祉	cī	1817	2	6	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xvee8uxkkh6	xc36f24k4pu	祇	祇	ciĕ	1817	2	7	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xxcju859g2b	xc36f24k4pu	祇	祇	gì	1817	2	7	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xunc5dvdbj8	xgx6xphchaf	祈	祈	gì	1817	2	8	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x68wd89cq4m	xgn3z4c344a	祆	祆	hiĕng	1817	2	9	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x9ud587wh4t			祊	huŏng	1817	2	10	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xjw7dtykw52	x72kyu5k5sc	祕	祕	bé	1817	2	11	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xn9wz7gca85	xnnzgqm6ywf	祝	祝	cé̤ṳk	1817	2	12	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xntfhfxbgkz			祗	ciĕ	1817	2	13	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x6yzvbnazrt	xw48jvdggff	祚	祚	cuô	1817	2	14	x49rbdgv53v	原書有誤，已更正	2025-05-16 17:05:27	2025-05-16 17:05:27
x4qmt78j32b	x9s2s3z78wp	祖	祖	cū	1817	2	15	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xqmmv6mkqpc			祐	êu	1817	2	16	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xguzmtaht6t	xgzybxwu56x	祜	祜	hô	1817	2	17	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x5y46d2jzex	xagvese9b3a	祔	祔	hô	1817	2	18	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x4w6v87vgvr	x4qwycdu3gn	祓	祓	bók	1817	2	19	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x95g9738v6e			䄃	iŏng	1817	2	20	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xye55vhhrhd	xhhmr8tyyxg	祛	祛	kṳ̆	1817	2	21	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xrvvtbapnvu	xsznqe9phzx	神	神	sìng	1817	3	1	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xd6qfxzf4z8	xcqy5wezzdz	祟	祟	sói	1817	3	2	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x7favhhb6qp	xt6sucek8jq	祠	祠	sṳ̀	1817	3	3	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xbr7ps5m3xf	xp7xuu67mzs	祭	祭	cié	1817	3	4	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xadvwv7vraa			祩	cuŏ	1817	3	5	x49rbdgv53v	原書有誤，已更正	2025-05-16 17:05:27	2025-05-16 17:05:27
x9xga8953xk			䄄	ĭng	1817	3	6	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xrg5yryt99t	x8s3aw6pf6p	票	票	piéu	1817	3	7	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xkdtsvgdjkk	x7r9vw2fsxw	祥	祥	siòng	1817	3	8	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xztn22papmh	xne7cu8x48n	祧	祧	tiĕu	1817	3	9	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xgcg3ytw5k3	xtmdeejxszc	祲	祲	cĭng	1817	3	10	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xrkrh45ruk4			禀	bīng	1817	3	11	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xucss92e9h3			禀	līng	1817	3	11	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xt29j88p32q			禁	géng	1817	3	12	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xk9hnvgsy9t			禁	gêng	1817	3	12	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x4e7nvw3827	xz997574mwh	祺	祺	gì	1817	3	13	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x2cey9qmbwp	xjbdbc3ktby	祼	祼	guáng	1817	3	14	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xq5z3zj4g7a			⿰示府	hô	1817	3	15	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xf3z3m5jgee	x3g2a2g7rqw	祿	祿	lṳ̆k	1817	3	16	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xcq8aadeqkz	xjw49t4j8xy	禘	禘	dâ̤	1817	3	17	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xw3nh3pbm4g	xchb3gu6rhg	禎	禎	dĭng	1817	3	18	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x9k987j4ww9			福	hók	1817	3	19	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xnjw2276vq3	xfhc6wvfk3m	禍	禍	huô	1817	3	20	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xmn84nxrmnw	xvra3fndm65	禋	禋	ĭng	1817	3	21	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xn4qwqcsb4v	xv7nqt7n9pa	禊	禊	kié	1817	3	22	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x3fktpy5eg3	xn29pqr2ujb	禖	禖	muòi	1818	1	1	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xpbpapy7ch4			禔	tì	1818	1	2	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xq9gxwjt5uq	xj3mx9qfq63	禚	禚	chiók	1818	1	3	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xvnzd4u5v95	xc76d8w4udt	禡	禡	má	1818	1	4	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xr5kn42fn4v			禦	ngṳ̄	1818	1	5	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xfs32vq6z63	xnu8kur36g5	禧	禧	hĭ	1818	1	6	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x5mauxur467	xzbwwa7nykq	禪	禪	sièng	1818	1	7	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xbgspftg57t	xzbwwa7nykq	禪	禪	siêng	1818	1	7	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xhnwu82p6jp			禫	tāng	1818	1	8	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xf2uqy2cktn			禬	guói	1818	1	9	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xbedfx8egba	xkx9jrzp7x8	禮	禮	lā̤	1818	1	10	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xxrqf5jt2hg	xnv82btkye5	禱	禱	dō̤	1818	1	11	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xg4kxm7sdzj			禰	nī	1818	1	12	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
x4xp69ehq7y			䄤	lâi	1818	1	13	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xw96z4z49wz			𥚗	iŏh	1818	1	14	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xtcct7cv4ae	x2gkykq8myn	禳	禳	iông	1818	1	15	x49rbdgv53v		2025-05-16 17:05:27	2025-05-16 17:05:27
xprvxd5d934			禸	īu	1818	1	16	xr2gnt2a4ev		2025-05-16 17:05:27	2025-05-16 17:05:27
xykhcdttqfv			禸	nīu	1818	1	16	xr2gnt2a4ev		2025-05-16 17:05:27	2025-05-16 17:05:27
xxtzxcxu5vg	xwkr8r7vpf8	禺	禺	ngṳ̀	1818	1	17	xr2gnt2a4ev		2025-05-16 17:05:27	2025-05-16 17:05:27
x88c52t7pfs	xnrgffk3bjj	禹	禹	ṳ̄	1818	1	18	xr2gnt2a4ev		2025-05-16 17:05:27	2025-05-16 17:05:27
x82abfg8jqz			离	liè	1818	1	19	xr2gnt2a4ev		2025-05-16 17:05:27	2025-05-16 17:05:27
x3ch885hr47	x5jmbrfakw7	禽	禽	kìng	1818	1	20	xr2gnt2a4ev		2025-05-16 17:05:27	2025-05-16 17:05:27
x68sp7wunr3	xuss8dwrtrj	禾	禾	huò	1818	2	1	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xm3vvmqw9sj	x5a8yx2x3w9	秀	秀	séu	1818	2	2	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xxbmerj5acj			私	sṳ̆	1818	2	3	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xua6f5uh8g4			私	săi	1818	2	3	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xs44dp66eqy			秃	tŭk	1818	2	4	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xjmnhkfdu3k			秃	kŭk	1818	2	4	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xkpetu4hpmf	xqr5vrntb9y	秉	秉	bīng	1818	2	5	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xpq3n6fcd83			秆	gāng	1818	2	6	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xyt3m8zgryb			秋	chĭu	1818	2	7	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xq5y723vdzp			种	chṳ̆ng	1818	2	8	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xdu8278ce66	xafq2xw2t6w	科	科	kuŏ	1818	2	9	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xz2pv6us2xg			秘	bé	1818	2	10	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xrrtyds4x4f			秚	buâng	1818	2	11	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xvveyg3nurr	xm62942jsw2	秭	秭	cī	1818	2	12	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xg3r6xdr5gc	x7ch45sbkha	秦	秦	cìng	1818	2	13	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xvk348axmj6	xgxdd7bbmtr	租	租	cŭ	1818	2	14	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xch8ur6qggx	xmnj9h7p7dg	秤	秤	chéng	1818	2	15	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xyuucn2n668			秩	diĕk	1818	2	16	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xx75f7qudmz	xwnugckbxfc	秬	秬	gé̤ṳ	1818	2	17	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x5amd9m6yzj			秣	muák	1818	2	18	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xs9u96r97w9	xsg98bxh3ad	秧	秧	ŏng	1818	2	19	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x659m4vt558	xye8d2zxekb	秫	秫	sŭk	1818	2	20	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xy3jgk2hksr			移	iè	1818	2	21	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xqsk9c8jrfd			秸	ngák	1818	3	1	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xrgqc62v24w	x2vsmjk6fey	䄺	䄺	tà̤	1818	3	2	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xukx9b8kghe	xrpkasbbsvm	稌	稌	dù	1818	3	3	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xqevsyb5g83	xpkvbuf2zkc	稈	稈	gāng	1818	3	4	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xdjvprjm63e	xx38tkzyt86	稀	稀	hĭ	1818	3	5	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x476btpawq4	x3dtaumbmqq	稃	稃	hŭ	1818	3	6	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x7wywr3v85f	x2y6jkvs7c4	稂	稂	lòng	1818	3	7	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xhyeyzmfgg8	x87hgg7aevf	稍	稍	sāu	1818	3	8	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xjfzcefsvug	xa7zxgaknh4	稅	稅	suói	1818	3	9	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xredth8z7z6			程	tiàng	1818	3	10	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xjexqvqvqc5			程	tìng	1818	3	10	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xb45yt3ymjp			稗	bâi	1818	3	11	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x34ar35zwfu			稗	pá̤	1818	3	11	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x2qus37xd9a			稟	bīng	1818	3	12	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x5a9r88w4uc			稟	līng	1818	3	12	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xhz4czpx6jn			稠	cĭu	1818	3	13	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xkd8m2sz2q5	xby9w2wm2ms	稚	稚	dê	1818	3	14	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xymz6a3275e	xmevkefrux4	稛	稛	kūng	1818	3	15	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x7dbn43pkkc	xacf48etdnx	䅘	䅘	lài	1818	3	16	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xvde4chvxqt	x6cy8xapy4u	稜	稜	lìng	1818	3	17	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xp672rjvcjj			稑	lṳ̆k	1818	3	18	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xffkeekvd2s	x9x93pyh6wt	稙	稙	sĭk	1818	3	19	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xq62p7xec2y	x7xjkv6rb63	稔	稔	sīng	1818	3	20	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x949sahcem2			種	cṳ̄ng	1818	3	21	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xg5tjxawepa			種	cé̤ṳng	1818	3	21	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x43gbmkzffj			稱	chĭng	1818	3	22	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xkpb2qqrhhd			稱	chéng	1818	3	22	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xxt95msd7m8	xks8bfe6tg6	䅢	䅢	dêu	1819	1	1	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xcx3cp79crz			⿰禾⿱少生	miēu	1819	1	2	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xv9fy98zmvh			稬	nô̤	1819	1	3	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xphgec2ephr	x8xzn3x2xya	稷	稷	cék	1819	1	4	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xjfha73crku			稺	dê	1819	1	5	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xkpq6rktmcn	xxm3v6any5d	稻	稻	dô̤	1819	1	6	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xxhx798vxwq	xbfpfq4awax	稼	稼	gá	1819	1	7	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x8wykyeqhu6	xr85a4recme	稿	稿	gō̤	1819	1	8	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xj5bdt4dpun	x7awd2jk268	穀	穀	gók	1819	1	9	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xhw3mas6r5v			𥡴	kiĕ	1819	1	10	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x9jn222tnth			𥡴	kiē	1819	1	10	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xrdwx7wder8	xakjjbkcdjy	積	積	cék	1819	1	11	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xwpkqd6arbq	xe73r34c4x6	穄	穄	cié	1819	1	12	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xx24eejxn6m			穉	dê	1819	1	13	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xtznhhpp85s	xdtetwfjgm9	穎	穎	īng	1819	1	14	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x3hjgjhgsrq	xhhp9vwkqdt	穊	穊	kái	1819	1	15	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xkheqffsnnw	xc495fnum6c	穋	穋	lṳ̆k	1819	1	16	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xkktm4mj7qe	xg99ujhyfd8	穆	穆	mŭk	1819	1	17	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xws7bhndnfy	xvr4wv6cexf	穌	穌	sŭ	1819	1	18	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xkf4nd3pahc			𥡷	ūng	1819	1	19	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xd6ygkfhy4g	xqq8vg3ccfr	穙	穙	bŏ̤h	1819	1	20	xdjuwartygz	原書有誤，已更正	2025-05-16 17:05:27	2025-05-16 17:05:27
xwpe3aujc5d	xbetqwsvdz4	穜	穜	dùng	1819	1	21	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xznzkhxp3tf	xmv6ds78966	穗	穗	sói	1819	1	22	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x2szxy7kdhf	xbpabszmf9s	穠	穠	nùng	1819	2	1	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x55ddzxea57	x2jy9vvwg7b	穡	穡	sáik	1819	2	2	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xwcqvdc7g2q	xk8f2xdbdap	穟	穟	sôi	1819	2	3	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xstvdzdxssq	xq5v5fgr338	穢	穢	uói	1819	2	4	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x2h58xy68wb	x7rm4z6ncc5	穧	穧	cā̤	1819	2	5	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xgs7s7hr7xq			頹	dòi	1819	2	6	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xvhrvqpbp4u			穫	huŏk	1819	2	7	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xrfabvtayvp	xgycswd3wdd	穩	穩	ūng	1819	2	8	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
x8pyj7zx6pw	xwf88caax4m	䆊	䆊	iê	1819	2	9	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
xbcze5w3asn	x3h7qvvr27k	穰	穰	iōng	1819	2	10	xdjuwartygz		2025-05-16 17:05:27	2025-05-16 17:05:27
