id	word__id	word__text	text	type	glyph_category	glyph_type	updated_time	created_time
x24c9am3dum	xd24p4gmq6j	黃腫	浮腫	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x2qbguj9w2t	xbrsaw7afba	灌泡	水泡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x9tgdf32cut	xbrsaw7afba	灌泡	摩擦性水泡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x9vra8cbprj	xbrsaw7afba	灌泡	起水泡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xdp77rv9a7t	xnfnehbwhy3	灌膿	化膿	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xdxuq9m9g26	x9v7xmau53a	做膿	潰膿	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xdbr2qjbb38	xh97p5gadrg	結丸	打結	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xxmhv8q9ym4	x95r42k2eqr	結疕	結疤	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xvd87aa5p6d	xsers9qtfzn	疤紐	傷疤	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x5x487bce98	xsers9qtfzn	疤紐	傷痕	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xj7ypr5was9	xsers9qtfzn	疤紐	疤痕	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xaepp9k2sc3	xf3zthyhuvm	疤痕	傷疤	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xxp864tt9md	xf3zthyhuvm	疤痕	傷痕	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xh954raxgd2	xf3zthyhuvm	疤痕	疤痕	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xqu5qumqnek	xk3excpckxj	豬頭瘴	流行性腮腺炎	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xybw2y4b4jr	xsmg59wujc7	豬頭面	腮腺炎	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xgsujjuvred	xsmg59wujc7	豬頭面	肥頭大耳	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xvxjvs945en	xg6fug282sw	生蜞	頭瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xa4rvy9c986	xg6fug282sw	生蜞	𤴯	S			2025-05-16 16:57:47	2025-05-16 16:57:47
xnxz58rnarz	x7wtrbz83nz	生魯	生痱子	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xx97qpuacax	x7wtrbz83nz	生魯	長痱子	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xd864tbaybr	xaxt9z3thhp	生瘡	生瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xwzp2zn389x	xaxt9z3thhp	生瘡	長瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xvnskyx4tqe	xaxt9z3thhp	生瘡	花柳病	S			2025-05-16 16:57:47	2025-05-16 16:57:47
xb4t954vn9p	x6f85fus76u	生冇蛇	帶狀皰疹	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xns2qgghkwn	xc4thddckuf	生癧	淋巴結核	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xwmu9qby373	xr5t35rfpup	生𤴯	長癤子	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x9vyw59sstu	xr5t35rfpup	生𤴯	長癤瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xdtvqetmfkc	xrxxmhmxgu2	生乇	長東西	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xvupjwv3j3j	x9h5h5cj6me	生疔	長瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xtce24hvypu	x9h5h5cj6me	生疔	生瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xjgbzdpz9na	xy9mqdmprka	生癬	長癬	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x3a2npteuum	xcxyykd5mm6	爛喙角	爛嘴角	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xkm2mmzmes9	xcxyykd5mm6	爛喙角	嘴角潰瘍	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xs2axecaxaq	xtne8bqjzqa	爛骹臁	臁瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xukxbsttksw	xbgpq27z28f	包袱疿	毒瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xasfk97qckk	xa47uu94c57	凍子	凍瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xks6842gkmc	xakqz7vt356	痼𤶁	麻風	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xu73t9b54qz	xdyjh95af5w	緊腰蛇	帶狀皰疹	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xxg9kp7npvq	xdxc3652xvc	纏腰蛇	纏腰蛇	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xyd2juqfv5n	xdxc3652xvc	纏腰蛇	緊腰蛇	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xjbjxndjczw	xq9fr7yc3dr	乾癩	表皮乾燥	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xxv3f6527yw	x3ngd247m9t	病腿	下肢皮膚病	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xy6vmfvreks	xmmctv9gpcs	病癩	麻風病	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xnwzzehrv56	xf2gdrjxkj3	癩瘡	皮膚病	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xhmt3mqhcfu	xf2gdrjxkj3	癩瘡	黃癣	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xk6qm5qjbv6	xmuuh8253x6	癩蟲	癩蟲	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xck7jpt69cb	xmuuh8253x6	癩蟲	麻風病的蟲	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xcvszm4vxan	x3kmppcrg7y	火癩	麻風病	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x2qqwfvjjfy	xrrxazn32k2	㾸𤶁	疥瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xp8bh3gynvc	xtxgn936pnr	鵝掌風	手癬	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xn6brddtzrh	xq6we94rdmj	臭頭	頭瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xkdf39ttaqd	xq6we94rdmj	臭頭	臭頭	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x36zbpu3jtv	xq6we94rdmj	臭頭	殠頭	S			2025-05-16 16:57:47	2025-05-16 16:57:47
x5xz6969duc	x74t4ux89et	白褶	白癜風	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xffqwg7y7sj	xjcq73yztk5	白黃瘡	頭部黃白癬	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xdf25abrs4y	xvzfnvcb4v2	香港骹	香港腳	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xvczsbje75j	xvzfnvcb4v2	香港骹	腳癬	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xzs7qd8tf9a	xf9awnwf5dv	生蟲	長蟲	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xkvq6ru38ua	xggfj2cbygf	老鼠趼	瘊子	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xjk9y8jketm	xggfj2cbygf	老鼠趼	雞眼	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x568aqwxaj5	xtaxntt2udt	蚨蠅斑	雀斑	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xtds6rv9tt6	x8nsdkwtbvg	蚨蠅屎	雀斑	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xen8surxzbq	xz5szd6t98f	肉柱	痤瘡	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xt3u4556mfd	x8w3aujpk6s	臭𦤟	狐臭味	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xprhmx4j6v9	x8w3aujpk6s	臭𦤟	狐臭	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xfmk8mbbp3f	x8w3aujpk6s	臭𦤟	狐殠味	S			2025-05-16 16:57:47	2025-05-16 16:57:47
x4gdzjrm8nk	x8w3aujpk6s	臭𦤟	狐殠	S			2025-05-16 16:57:47	2025-05-16 16:57:47
x86xxgatsmh	xuk3p5g96ns	臭喙	嘴臭	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xgr55mb2svh	xuk3p5g96ns	臭喙	臭嘴	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xdtnvvhmnmh	xuk3p5g96ns	臭喙	罵人	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xkr5ng2rs6p	xuk3p5g96ns	臭喙	嘴殠	S			2025-05-16 16:57:47	2025-05-16 16:57:47
xpmat2m57wj	xuk3p5g96ns	臭喙	殠嘴	S			2025-05-16 16:57:47	2025-05-16 16:57:47
x7psunp3pa9	xxggr7ac73n	臭骹縫	香港腳腳氣	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x78tdjvztxr	xxggr7ac73n	臭骹縫	臭腳氣	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xvwabvsvu6e	xxggr7ac73n	臭骹縫	汗腳	S			2025-05-16 16:57:47	2025-05-16 16:57:47
xf52m43eh47	xqdf2dcu2s7	搦牙齒蟲	麻醉	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xydsvhrqjjr	xdehz4et6hg	大胲	大脖子病	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xa2qw6pmdyv	xdehz4et6hg	大胲	甲狀腺腫大	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xbk7pws25vv	x6vpyrcuetg	流耳膿	耳朵流膿	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xu8rnyd8au7	x6vpyrcuetg	流耳膿	中耳炎	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xm8g2jxp6mg	xpvusgyshqj	敆鼻齉	鼻塞	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xuc4k8n46y6	xfy25washxd	嫩腰	細腰	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x24kw5rmnmc	xfy25washxd	嫩腰	楚腰	S			2025-05-16 16:57:47	2025-05-16 16:57:47
xpfpsb56fc3	xdghgqye2sa	鴨雄聲	破鑼嗓子	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xh3rssm6467	xdghgqye2sa	鴨雄聲	公鴨嗓	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xmp78mrrpay	xhr6yyv8fxe	爛目墘	眼瞼潰瘍	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xfqub5k4ygd	x6gw9g25x6t	驚光	怕光	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xs93kguk5e5	x6gw9g25x6t	驚光	畏光	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xbpshqtjsfd	xpwt7wg2ys8	病笨	笨拙	M			2025-05-16 16:57:47	2025-05-16 16:57:47
xkhcxrk9juh	xpwt7wg2ys8	病笨	遲緩	S			2025-05-16 16:57:47	2025-05-16 16:57:47
x7qymcwsbdn	xgcfa4fvypn	神經	神經	M			2025-05-16 16:57:47	2025-05-16 16:57:47
x334agjpynz	xgcfa4fvypn	神經	神經病	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xnmvma3rnmr	xgcfa4fvypn	神經	神經有病	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x7ua9kcj58h	xgcfa4fvypn	神經	不正常	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xbnny2bnfe9	xgcfa4fvypn	神經	不合情理	S			2025-05-16 16:57:48	2025-05-16 16:57:48
x2hwyyvwfga	x8crk2a9p2m	病顫風	病顫風	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xyvrk62expz	x8crk2a9p2m	病顫風	半身不遂	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xbqm7g2ddum	x8crk2a9p2m	病顫風	帕金森	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xp24qy3pccn	x4jdkdk9fae	瘋癲	神經病	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xsn3uvk98ju	x4jdkdk9fae	瘋癲	神經錯亂	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xz34b4ydbtx	x4jdkdk9fae	瘋癲	精神失常	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xjdpeedrvtw	xer3k9m5qnv	羊眩	癲癇	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xepp6vb5qbv	xer3k9m5qnv	羊眩	羊癲瘋	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xw4dpuhp9jb	xer3k9m5qnv	羊眩	羊角風	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xhgmmkm6eeg	xer3k9m5qnv	羊眩	羊顛風	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xuqjreuyr4v	xer3k9m5qnv	羊眩	羊癲風	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xkx45j5es5e	x9njp9vx4db	驚風	痙攣	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xjey2ue3wxy	x9njp9vx4db	驚風	驚厥	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xdjusmxvzpx	x9njp9vx4db	驚風	抽風	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x7b9h63k4tm	x9njp9vx4db	驚風	抽搐	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xa4d6vhtpk5	xzstpdm4utr	抽筋	抽筋	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x9hxa592jp7	xzstpdm4utr	抽筋	痙攣	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xqpsks4uk2k	xzstpdm4utr	抽筋	抽風	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xy8sabz7qag	x98bqzgvaku	中風	中風	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xfzv5ur5uwz	x98bqzgvaku	中風	腦梗	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xzyc4t9j8bm	x98bqzgvaku	中風	腦溢血	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xa5zumwrhnz	x98bqzgvaku	中風	風癱	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x4umjbawgpr	x2jdw984rfv	瘋癱	癱瘓	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xy6hrhgbbbr	xxazn3n5h4g	風軟	癱瘓	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xg5f56hjcjw	xh73jccqmze	偏中	偏癱	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xe4439pgb4j	xkedaw7bwz9	半邊中	偏癱	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xtky8f4cnvu	xkedaw7bwz9	半邊中	中風	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x2gbty38ehz	xkedaw7bwz9	半邊中	截癱	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xbb24psdcv4	xkedaw7bwz9	半邊中	半身不遂	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xnu77xjyej5	x7qe6jw4xhf	骹風	腿部風濕	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xytaprxqqyb	xpkhvbpqm9q	㾹硬	麻木	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x29wybwk9gt	xpkhvbpqm9q	㾹硬	麻痹	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x9fgkjhme9r	xduvk6hukm2	㾹痹	麻木	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xfmj33ht8b5	xduvk6hukm2	㾹痹	麻痹	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xsnu3ejjqke	xhd5yx8xxaj	依竮	瘸子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xgmp58fntgd	xw3tgvd7xgh	十九	19	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xurdkxfy43d	xhd5yx8xxaj	依竮	跛足	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xwxph8shrr9	xhd5yx8xxaj	依竮	瘸腿	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xwvss6juat6	x3cwc49k6p2	單骹跳	單腳跳	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xjwwepq3gdh	x3cwc49k6p2	單骹跳	獨腿人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xkwrqbq5j8z	xfzdmsq7jtb	瘸骹	跛腳	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xmuam8x4a7m	xdvecvyvpe3	竮骹	瘸腿	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xz7ddck63t5	xdvecvyvpe3	竮骹	瘸腿的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x5muwtjw53y	xdvecvyvpe3	竮骹	腿腳殘疾	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x2naqvpycap	xerrxqnxaf7	長短骹	長短腿	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xfekwh62d4d	xerrxqnxaf7	長短骹	長短腳	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xpjvx2g53vf	xerrxqnxaf7	長短骹	跛子	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xz5yham8ezk	xerrxqnxaf7	長短骹	瘸子	S			2025-05-16 16:57:48	2025-05-16 16:57:48
x2mdy8nebq4	xb8gj2vbwaa	鴨母骹	佝僂病	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xgbk7wcp6xm	xbbe464vuhb	𤸫𩩍	駝背	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xk6tadeuann	xbbe464vuhb	𤸫𩩍	佝偻	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xzss6s2cgsz	xbbe464vuhb	𤸫𩩍	猫背	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xg3fhqq6wcx	xjvjkdvsx57	彎𩩍	駝背	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xcjc2un57qa	xjvjkdvsx57	彎𩩍	彎腰	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xhujh65m8ne	xxyd6nth9kp	生胛	佝僂病	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x67vax72qva	xdg2tt7jzc5	雞胸	雞胸	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x3x5jg3uvnz	xdg2tt7jzc5	雞胸	佝僂	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xupuedr94p4	xdkqk5q2rzp	耳聾	耳聾	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xk9pqgs89u4	xdkqk5q2rzp	耳聾	聾子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xf22e6ap523	xdkqk5q2rzp	耳聾	聽不見	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xky4r3c7mjs	xdkqk5q2rzp	耳聾	聽力不好	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xthv4rd8k3x	xgetpsnaud5	臭聾	聽覺不靈	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x74yua8ysmd	xgetpsnaud5	臭聾	聽力遲鈍	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x3muxay5uqt	xgetpsnaud5	臭聾	耳朵不靈	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xdsww33r6d4	xp9jws55a8t	病啞	啞巴	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xjx3wrfpxhv	xke7swpx94k	咬舌叵	口吃	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xxddrbkacm8	xke7swpx94k	咬舌叵	結巴	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xsw4bzjm5md	xke7swpx94k	咬舌叵	舌頭不靈活	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xe5c4f3hjbe	xke7swpx94k	咬舌叵	口齒不清楚	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xhnubnehe3q	xke7swpx94k	咬舌叵	口齒不清	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x3pjmphhefx	xj7jsdeymg3	急舌	結巴	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xmgh5c5mq9p	xj7jsdeymg3	急舌	口吃	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x9df3nh5ac2	xj7jsdeymg3	急舌	磕巴	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xvcjfkfw23f	xs2q5w4wrnn	青盲	眚盲	A			2025-05-16 16:57:48	2025-05-16 16:57:48
xqtdnz27gnt	xs2q5w4wrnn	青盲	瞎子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xnfmvwcnv44	xs2q5w4wrnn	青盲	盲人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xp3u7effpbm	xqs2q2pmrhr	青盲婆	女瞎子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xu7awcdkn5k	xqs2q2pmrhr	青盲婆	女性盲人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xzq38543nxa	xqs2q2pmrhr	青盲婆	女盲人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xd594uscxdk	xqs2q2pmrhr	青盲婆	瞎了眼	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xj4pydy45kd	xqs2q2pmrhr	青盲婆	不長眼睛	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xejmjxeevfj	xqs2q2pmrhr	青盲婆	不長眼	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x6kwdkhdf9k	xqs2q2pmrhr	青盲婆	沒長眼睛	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xygq6emc32j	xqs2q2pmrhr	青盲婆	沒長眼	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xfh8xcacfax	xfjah3x2aam	癲形癲狀	瘋瘋癲癲	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xencsraynnj	xt4r9xqn5qx	癲脬	瘋子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xyzcrvufzfx	xt4r9xqn5qx	癲脬	瘋瘋癲癲	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xuzmzfw2fd8	xt4r9xqn5qx	癲脬	癲子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xu9audhwjky	xufy77wbxk7	歞頭歞腦	呆頭呆腦	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xyc57dtu4n9	xufy77wbxk7	歞頭歞腦	愚蠢	S			2025-05-16 16:57:48	2025-05-16 16:57:48
x88f7rg4z4x	xufy77wbxk7	歞頭歞腦	糊塗	S			2025-05-16 16:57:48	2025-05-16 16:57:48
x38545aubhh	xz2dm5bj6mw	歞馬	粗魯	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xxwtgw9jzh6	xz2dm5bj6mw	歞馬	愚笨	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xvvuh7mhgws	xz2dm5bj6mw	歞馬	笨拙	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xp24tkrmetb	xaunpmgnak6	歞癖	死心眼	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xhsxe7fx7cj	xaunpmgnak6	歞癖	不知變通	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xkzvv2z49nq	xaunpmgnak6	歞癖	一根筋	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x7e4acyp4b8	xm5n45n37tf	單手	一隻手	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xuhc2y5t42k	xm5n45n37tf	單手	單獨	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xqspk5k2zpj	xm5n45n37tf	單手	獨立	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x7hdpucx82y	xzstwzsfwkq	瘸手	手殘廢	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xq2243ddp7a	xs46js5tcqv	瘌頭	頭秃	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x5fsvbgym9e	xs46js5tcqv	瘌頭	禿頭	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xuv84bdxf29	xs46js5tcqv	瘌頭	禿子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xc65uywnz5e	xac86zb6cd6	瘌囝	禿子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x4g9f7gtbmx	xwgfjan8nca	瘌哥	禿子	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xksf4bs7h4x	x7mgw3btshs	瘌鉋	好出風頭	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xchfwwkhp4x	x7mgw3btshs	瘌鉋	自以爲是	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xfcb8cuucxc	xyrr5zzvc7q	麻面	麻臉	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xmj9uusqqwn	xyrr5zzvc7q	麻面	麻子	S			2025-05-16 16:57:48	2025-05-16 16:57:48
x4ah3wygs8j	xpkud4w6wng	男風	雞姦	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xgbw4z9jus3	xpkud4w6wng	男風	男同性戀	S			2025-05-16 16:57:48	2025-05-16 16:57:48
x9dq7dmcmkh	x8u29qn8rry	男形女相	男人女相	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xra7jntga83	xsubuhqma4n	女相	女相	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x8j4j9269xy	xsubuhqma4n	女相	女性化	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xhmcrf4rz3c	xe9fsbnnpqs	依缺	兔唇患者	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xfheuvk5ze7	xe9fsbnnpqs	依缺	兔唇的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xsr8eeyzhvz	xe9fsbnnpqs	依缺	豁唇患者	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xd5tva4yz6q	xe9fsbnnpqs	依缺	豁唇的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x5z4nw988wk	xx4nvefvtsw	缺哥	豁唇	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xj3jj37h9bu	x6sed6vum78	缺喙	唇裂	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xu9uxfu2z53	x6sed6vum78	缺喙	豁嘴	S			2025-05-16 16:57:48	2025-05-16 16:57:48
xu3xhaw8phm	xjbrz5qh4dw	無牙齒伯	缺牙大爺	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xhvavvrdheu	xjbrz5qh4dw	無牙齒伯	缺牙的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xxnvb736qpp	xjbrz5qh4dw	無牙齒伯	沒牙大爺	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xdaaa8dfkpa	xjbrz5qh4dw	無牙齒伯	沒牙的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x43mgvj3bu2	xjbrz5qh4dw	無牙齒伯	掉牙的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xw8xgvpe3x7	xjbrz5qh4dw	無牙齒伯	掉牙大爺	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xxqw29tsetx	xgndg87vjbj	無牙齒姆	缺牙大媽	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xfr5jygw7ag	xgndg87vjbj	無牙齒姆	缺牙的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x6v4jkapdm3	xgndg87vjbj	無牙齒姆	缺牙小孩	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xdrcx42ynk7	xgndg87vjbj	無牙齒姆	沒牙大媽	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xyv5cwsc86q	xgndg87vjbj	無牙齒姆	沒牙的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
x5kxu2vrqzv	xgndg87vjbj	無牙齒姆	掉牙的人	M			2025-05-16 16:57:48	2025-05-16 16:57:48
xueeafqj3ub	xgndg87vjbj	無牙齒姆	掉牙大媽	M			2025-05-16 16:57:48	2025-05-16 16:57:48
