id	md5	yngping	speaker	note	updated_time	created_time
xaess5jywt8	dbcf1a8717d81b8c125100baf6dce143	zo53 kie213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xq6mv287da5	b2ae50543c1fac9bcabd38eb2663d383	cieng53 ngak24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x3gth6p65ye	ddec1e6ca3d16420cf71dfb301e10089	cieng53 muo242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xwz34nunga8	ebd1b9fc94661dd732c0e51cec7f926c	eing213 ciu55 eing213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xvkgfugsk2h	a4afa4bfe1a0dbfc295307b803a44cff	de33 zieng53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xc5tjybrpeh	f3216f18354b64439aed4f3a21b68e52	de55 yong55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x6mz8ne6r5s	2452548cb5e6d7105ca9520401004d3e	di53 juo33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xmruxehtzwp	cdb6e312948e7a295c6d9d04ba9408bf	cuo53 kie213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xvzwpaxy9vz	9511d4f67a0baa31235305188a381a0c	sui53 kie213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xrvqfeskvn9	a91c364d5219e7b9e30406f492c43da1	kuo55 ngyng53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x6368eeaze5	a0105696f4b39902af3926c0da7e14a6	nak55 hi55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xjr49zky3pe	ea63816641a9392855e113c3df3d95aa	bo53 goo213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xj5dx8wj8uv	10fc61ee5d74cf98b403638b0ba59c77	go53 jei242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5jupwznchy	e568d3bb087d37fbb6eefc6b78688518	couk33 giang33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x54tvcrw7qq	ae813c4831f8fb5b82454349b7a1d518	gau53 dai242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xrkjfeuhbef	abf706bc7fb312c4706604500965a676	sy53 huang242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xsz8xsdzsxb	61adbf3cc84ac3f079e16f30494fda3e	teoy55 iu55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xenbpjjrfdc	39a1fdeb70951caa4d72c1fe2bb58f4f	sia53 eing242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x37jdrft8zc	06397b6c1be476c707d09f613e9eab6f	teoy53 lo33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x9hsn66bbfn	11c2845968c903de181edd8c7633b89c	go53 lo33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdedujh5pbd	e396f269eae00a03152578cc6290f28d	loh21 joo242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x3qfrq5zvnd	25116305e3a8be8ff9043e20f7b70cf4	loh21 bai242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5z95w7b5mz	fe032ce655ff00881538b5c075a6b039	geik55 tooy213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xmnppvua4dk	362a0f22f8144b148209ab52c6efdf37	gang53 nguai33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xc4ektt3zr3	89b299013c31171800d3560fdf370e38	gung55 nga55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xn7b3fkcmr9	08c165f83f7c28c3997d28ce9f2b1f50	di53 zooy242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x342n3exmwn	ba08e8814baa34fdf87143f788d2c72e	sy55 ing53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xxrksugvpgx	e7df41359c4e4d40172336d0f6f61b9c	guang55 niang55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xaayzx93ujn	1209c6db918cdff2a842307b8c620391	guang53 noung33 ning33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xrkncrxexmy	2803909d9316f39e89da75b929e63350	nyk21 piu213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbp2r93m34t	412af708f5ce929f4c4086d5e873f5ad	boung55 miu213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdwjy9nxj49	08d89f8d7f44a77a653589d1be1c5616	pah53 ing21 meing242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x38mfuum47z	b7d7e13c1bf6c7c851a8ae02c2a0c77f	gung55 tang55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xd9xvgxnz3d	d592d67bfbf755e99ef44459fc32afcb	being55 nje55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xn2y5mgrxxe	73d1bb966ddbc7c9434adc1ed5ef2fc4	cuong33 pah24 douk5 do53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xexwxjv2d6t	b2733dd374a7b07011c39a57ca9e7fd6	cuong21 nje55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xguucyn75ja	9a38e5fef4e898ac4dbd8afebe854729	ko53 sieh33 ziu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbyb8yk28j7	2e93764e9f8d2aed34d8a40b49e37ba0	gau55 uang55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xr8tsuj6tpx	6be8544949dc5c1c5f7ae6da451836c0	ing55 niu53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x2d842kz8w4	430c2ceea3789db1e248af0a0c59882b	gau55 a55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xa3n2dspkgv	2e1cf56c534dc47993abe0d19a5d6f02	lai33 uong33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xzszax2br7e	5179263f324b4ce31d134a8c87792956	kang55 neoyng53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xgvt87aukvv	efdd39393666ba87a459ed70f0962f3a	bai53 ba33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xhm7p5t7z7c	0d233d28ecea450e1b44bd616395fc39	ko53 ceoy213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xhkmnbyt3xb	df5d5716ee6830078e0c0449650e8605	hui55 pie55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xgnfuzzqvev	8a53cb26545aaa749d08b74a2c4310ad	hui21 wai213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x64ueyknx35	ff7d3a41d8d079b6d7a2784ef1a3561c	dung21 niu55 wai213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xymvjj572me	54819e7feee2019207b5f8ff0f8b2a92	ciang24 nie33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xxg4gqw7cap	c3177c1dbf65748270250d5e2fe8a133	dooung242 ngo0	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xprp8w8j7zf	b85ad81965f9f0a55f33b3bcb70a1206	doung53 nuo242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xev7dgfundw	9c9d7f9e9a825dd4faec061b0dcd5565	beoyk5 kah24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xpszh497wm7	4f27268901829415ba5c44a791e93264	dung21 nga53 juo33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xeetf56hab9	53c8f39bfda2190b752ddb78684cfa65	neoyng21 kah24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xhyhrajpsw2	36ab17ba386ab1c8d907f955efb4da92	zuo21 neoyng53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x9yhy9gdvkw	84212b2b7553bc8331067eb78ee478f0	ceoy53 ciang33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xr36nqk7e7v	e0679ab7428021ed2ade66e0db3ec2ae	ciang55 kah24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xshxa3z86rf	e3489b00e239de9d8915379545edf7ee	huang21 ngeing213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xr6qqkyaykj	acb2f3a6f4d781f64ca97fe902bd6798	ziu53 gou213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xv892882qsg	418534fb61d7ee0b5e3f1986a436ed28	be21 looh24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5txdsk5cf5	9c566187683eb9403190372f2c08bffb	sy53 au242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xjbwcjpbyep	36657310838d1ce95cd41edc8bb60cdd	be55 wang55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xfs4h4fwwjw	e9ccf4225abd017f4a2fdfaf400d8e53	be33 luong53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xsfzbhkmge9	348d0809936b50cc3d56636d76fc1635	nang21 ngah24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xu4xf86gvus	683982d09c15d2b91cd60cc9fcf63129	hung55 nau53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xkfk9j5epap	ca44c169d8b4257ddff69d685204441c	sooyng213 ing33 zing53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xduy8bcxkwg	dfac759f4efbc7920bd50eb944048253	dah53 uang33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xzednrpff8w	08517d9fa8d632a63fcf107a42534c9b	dah53 jiu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xcq4m2rvqu7	94fdbf8f1f59b6ce4f19ab38e9d9fe6e	dah55 buang53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xwk479zt6m8	e593a0542e94f3be7bfa3893ab4a55ed	ho53 le33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xvercnshexp	322aae9afe5ab728d8a299e77ce07683	hy55 ung53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xahbxdq7dsj	20c0a69d06dbf1e4f3e60f7eac7ee600	le55 lou213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xj3gsezj229	45f130dee2d5bfac8cd5fec9f760d635	le21 uk5	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xu97kyw8fe7	ef70ade38c97bd3604ba31627014f551	i53 leoy213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xqupu23kkvm	04660a9d69547fccdff8d24824c2c0d2	mo21 lang55 njing53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x68typk9nry	8e09ec58ee935d729fe21f0bcc19e60e	sy53 ou213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x8yxraqc3em	f236454fa5d862f8fecf06a4ea1df281	ing33 njing53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5w4dzywh5y	9b9a93072457c18fd30eae6b3126d9d2	sik24 le33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xjy7ksm3pun	12c0fbe074f003f78f490f11f5467736	zo53 neoyng21 ngah24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x8v2rz82ref	6b5cb6744b3268f2ab62dfe072eb267b	zo55 neoyng53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xz9zcrbxxyc	0a8f04369c28eaf3e877c6f89ebc9a9f	zie55 u55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xwf8v6scsdv	893c07af1840575741c01c638b73b610	ung21 noo213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbnu6h2er75	eb9723960c12f72d22fc30559d52577e	to55 ung53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xqnkvrbu6kj	4f1103a186a37af54cce46b51bb65ac8	seoyng53 kah24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x9hudwwy3cw	283aeeab0f426cd11c2e7346a2eb26da	meing55 ngiang53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xhekzmb49ch	fbfc37cebdbcd870172e0b08279096dd	nging21 ziek24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xqtnmch98hs	1393cd7a0a9b9ba805c731781800fc4b	zai53 gieng213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xw6bcg9hksf	48d1f972eeee239ab63f957316fee85b	sia53 lia242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x8s87wu3u3s	441895cc3bb974c4b8e1f8ffc4c1633d	zo21 le53 nei242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xmftehfhm2y	74e49caacc5eab75c7f169d32023e2f1	sia53 zooy242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xztep94sr2s	36a6e5a804c39525c65b273082d5b409	hang21 ki55 looyng242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xy5c7zpvuem	a4e17330222b9e3dc2b8e45bb370bb8d	hang53 nia242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdmymhzeuee	baa02c1e78bba20d33c3f68ea29f1744	siu21 lia242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x2awzm9nhuq	cb6879252cdba23cd3d373109d503bde	buong33 ngy53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x27jgsvqcfn	9de59cc11c5ea7f9ca01ccf979c43256	ah53 ah24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xwt9n7a3w6c	5639869a0b06f8976c34275b1a937252	zieng55 nguong55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xv5zp3bazub	8f155a531fb6475c19854c575d44f0e6	zieng53 nja33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xz9ntzfhtc4	6b5b725782ae34796ddc56bc09ead1bf	zieng55 nge55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xtfxv49h5mh	fc850256d96adebfdeef500213052b27	ge21 seoy55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xwzucutamkf	62608e5470e517f683d063c0dc185aac	deoy21 buk24 ki33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x7zue27fmwj	a814ce041e38cc6381399a51a9e69259	mo21 luai21 mo21 sa213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbr4hvrfam4	e0393165c76bc9013d6dca691af23abe	mo21 iu53 ing33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xrc3sjeyzdv	193504d2c55d1eaee524b91b67adcdc8	mo21 nai55 ho53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbvsv7n29a6	bd88ee6b856a8f95505a88da43fea634	mo21 ia55 leoy242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xx96n95qfb3	87c81db53253f4b1eb9ce3ae13c614b8	mo21 se53 nei242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xvnst5ystxc	3cc506d3bf2872dc9bf70b694fc6b28d	mo21 keik5 kei213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xcuraneb9hp	7618068d29ff2b2c3119173cd30212e5	zia53 muong213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xjdwxzgxebv	f08377f3ab4b793c3953ae9d1d570fdc	da33 lieng33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xvvhnkezpes	143d66d01595a3cbd82a0f838f74a866	king33 da53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xfru329v8vx	e8d1652ad362c5cf430441f939927619	being53 ziu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x7gqjxhydd5	710f2ea7ef5c771ac0941cd4e761296f	soh21 dooh24 ziu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xawanpehrqs	dfb9c1c95d71c13d915656f37610db75	duai53 ui242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbv4azbxra3	a14cd7f13970e5ba7467a31453c8f447	se53 ui242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xxewmsdkpvj	bab4114af2a94f023f2a5accbc108ab2	sie53 lie213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xrefqdb5ray	125404ab2d3b653f426a7993a0a639b5	ciang55 taik24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xy7dgs6g6ke	14ec406f6a5a1817a5b5cac247f14e17	ciang24 njiu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5byadrj288	ee4d846c47024d5e530b1e5395ef43c8	suong53 nooh24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xqh2uf8a5ep	9d371a34b22543ced53b868ac9fa2936	seoy53 ui242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xgrb5q4e7tu	d45e71ce4bb8fc70009cc2acb98abd8f	seoy53 looh24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbv87d9yvz5	128820dc770d69815c27f4689dd33faa	ki55 jai213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xmzpmyfqund	e8d690e8aa050e3494b3f6a341a8a247	zo55 uak5	Speaker_1		2025-09-28 00:47:07	2025-09-28 00:47:07
xbptz25x28e	7075dd618e7b1964ee4a8fd2cbaf8d72	suong53 cai213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xaay3a77xck	bdcb5d12bfe9376eb80a5654a11cfdd1	king33 ziu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xzyzyw4gmtd	a3811eb94ff0af0caa5aa858cab637ac	kuong53 ziu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xcvguz8ecug	5ade6ff98f6031e19b1db30516b40fde	huak33 ziu33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x4gka2u7zmj	c89efa9177d5891822122b0b1cab9cc5	gang55 bui55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x75s8ggu478	537de79b58e2a62a04900ed98a71f55e	zi53 mei242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xqyywpxgexc	f9cf3fc698273559abe9aedbe0c9dd75	zung21 zi53 mei242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xfpaaenwhbd	1bb147fa86139f0383f6363282fdbdb2	ang53 hoo242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdsmk8ce6a3	8f1ea755a67183e90ccd6f3f843c3802	sau53 ngy33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xz3hpc4qpdu	cec02af5c6797e9882dccdd8dc194602	ngiek55 ngie242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xg7xgjx3vnf	4bdfe82786c0df2debab7802a738c21d	bai53 laik5	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x4as4886ft4	703ab3b8555546b5bba7cd27178a804a	bai55 ak5	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5cn2m8wpcf	44641c1f23130d44db349edf514eecdb	geing53 naik24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xnnkxhqg4nz	a484ba3c098735f99defd73428832c03	mo21 ua55 lau53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xwkgxnxcxgm	3829c210b20e6607c11a5089d806fe56	si21 leoy55 lau53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xsxq47e2daf	8f188e267f99e552ab00f7ec7eeaf3ac	zo55 huo55 lau53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xynmzhqfjc5	f265e61539b571c24ba135c0b069a657	si55 uo213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x44krnbqfvj	295c42f7618a69742ee83657c9e12975	bing55 ngang55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5p2e3t2g5w	9a354b839f1df5211a3d31eab1e915f5	uong53 lai242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xks4b4pxcwc	ea7169e64802ee29707ae6d69a4686cf	kuong53 too213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xtjx5umhwxc	07f045b94454f450c53ad765ad7d25ef	uong55 siu53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xgythgvvbdy	8181b4c09de8b1baa8292a2daf01095d	uong53 ngoung33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x6spev5fa4n	2ea982a9474b1ca014a6b144897f6c1c	ua53 mui33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdh3vwa67gy	666560922d85c42a105dc4c1119661a7	nieh53 jei242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xtmc8ez5drj	b6c38c0bf693685c65fe93da9c0eb07d	keu21 liek5	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x777d3bffm2	38d833af19088629189efa57963628f6	ting21 nau21 ling53 no33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xcrcjqqaan9	b7af278ecd16aae78a44b0ba577605ef	sing33 siu53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x4etk3q7vxa	cda6c95f12be24ca9ed262248fe82eb2	sing21 seoy242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xf3sx28gvxt	10b8cec01cbe9bf47cc5da44b58351ac	guang21 gau21 a55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xsuuenjc29d	711ec47cf163f0c6b1a7de7140771038	tiu53 leik24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x2qvexurs4d	757b84a1ed455e728481c7555e0e0e70	huang21 ngoouk24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xgtxvky7ksk	52ff754135b0fd9f5422e4244d9bae43	buang55 ngang55 neoyng55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xa78bbf6zwr	68fbbb49a8ee1b0e94cdc1513b7b47c1	duong21 si24 kuang33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xmcu6t58666	4ba1de98181edba2a957f472ab165857	u55 lu55 pui55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xueh7bmt4tu	1c7d82a12adcd15c76a7980ee7bf3583	pik55 ei213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xb686fk38km	8ec74f131a08e65b3349992844b2d4f1	bung55 hung55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xk7rtrc3rda	1949c16d0fe3c39b3ef39c0016cc482c	ui55 ciu55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xqvqnxhx8jr	45206d05e5f5972ea46325ab170f7886	ging53 ngei242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xfcr8jwyqwf	1873cdbaa73d1ffa73e2fc02c7f3342e	a55 lu53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbny2unavee	875d11685705b7cc23b87ffd990d90d5	a55 lia53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xqzuw2rbgwm	4c34f616dc2a179c46890813937c40c5	ga21 weik5 zing55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdmyfmw33fw	76defd19014925a9177b4d5f0a378dac	ga55 ngooung242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xn6xq38475w	5d9c379096f280d93186a537190a0991	ga21 sa55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xbptyupkq84	0d57d8eae96770bb2aa0801b79e984e4	da21 ming53 mooyng21	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xkn44uzmzse	f06722ec6c6e1f9de03f3b538faeed97	da53 si33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xee7vhpujm7	433887a1beff9dfb9a0fbc04d3b52feb	da53 ngooung242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xfgvsxfkgga	40a93badc60651ff95d933cec1e1c7bd	da55 lieng55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xgqf7p3zz7h	1793e841c1ccfa5403a891938ece1fc0	miang33 noung53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x6xqq2qyzzp	c2e56a3aded944814ddca89085686fc2	buong24 ne33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdtmxp9eah2	dc7095fbaebb85406b49bfae7ef6edf3	ting21 ngung55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x6zt6kkbnj8	6a74cb341895cd70fda832a87d0f6fd3	pah21 cang55 njang55	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xjw6xbgngb8	00eb92933fb7309e5271fe3c3aaf3ff3	loh53 bui242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xyyd8qpuzep	661fe3d665137d7c116adb7bde4ad37b	siu55 houng242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x3n87zpzb5c	8170d22beb2af368bad682c3481347ce	siu24 le33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xngaedqbht3	3becab49b5edb59cd0bfbb55a36f77d7	pui53 gau242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x5ptdj5s586	e0065b9df314d73ca851402dda20c95e	siu24 le33 pui53 gau242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xwavt8k4kk8	9086cdc44e81f91e4c7b697216389a25	nguang53 ngeoy242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xg5xkvatfz4	aecf1606a9fd20eb3b89a331447f7702	bieng53 meing213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
x9ysxye6ts3	4cd00b44ad63e43738de690d277db504	bieng53 nuong213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xcuemgqmgjy	899716777113552c695e8eb5027da22b	mo21 meing213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xg7ks3qs7p4	a62ef3d92d2def36eca1252fb9fa3bd9	ba53 iek24	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xtdjcgqwq9s	6dd4a48ee5679c7466162b824b104ef4	ba21 iek24 teo33	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xdt7bafu8sm	3cef5e8f8c2ed7ca6485691db2db8b81	pah21 ma55 wei213	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xrrp24zdgkk	bc93c855b10a3afca91973b641ee93d8	kui53 ui242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xaxxwed6rmf	0e5c43335f9fc54424564a9edb9d75c3	ko53 sooy242	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
xg72jjfe6w2	8c68e477d22332044f5db4762d6e6eb5	mo33 muong53	Speaker_1		2025-09-28 00:47:06	2025-09-28 00:47:06
